WKT,name,description
"POINT (-101.8744001 33.5852247)", Name 2499 ,
"POINT (-101.8789272 33.5841262)", Name 2500 ,
"POINT (-101.8724406 33.5843577)", Name 2501 ,
"POINT (-101.8855264 33.5835856)", Name 2502 ,
"POINT (-101.8746766 33.5825521)", Name 2503 ,
"POINT (-101.8724694 33.5809790)", Name 2504 ,
"POINT (-101.8805237 33.5797611)", Name 2505 ,
"POINT (-101.8808651 33.5866709)", Name 2506 ,
"POINT (-101.8708534 33.5799995)", Name 2507 ,
"POINT (-101.8811992 33.5805293)", Name 2508 ,
"POINT (-101.8756490 33.5787694)", Name 2509 ,
"POINT (-101.8763695 33.5860939)", Name 2510 ,
"POINT (-101.8758236 33.5849762)", Name 2511 ,
"POINT (-101.8744629 33.5910112)", Name 2512 ,
"POINT (-101.8722467 33.5848582)", Name 2513 ,
"POINT (-101.8742970 33.5898279)", Name 2514 ,
"POINT (-101.8750995 33.5791344)", Name 2515 ,
"POINT (-101.8743033 33.5837990)", Name 2516 ,
"POINT (-101.8786994 33.5823878)", Name 2517 ,
"POINT (-101.8794668 33.5832546)", Name 2518 ,
"POINT (-101.8779223 33.5892983)", Name 2519 ,
"POINT (-101.8822542 33.5868509)", Name 2520 ,
"POINT (-101.8792250 33.5867311)", Name 2521 ,
"POINT (-101.8825093 33.5877673)", Name 2522 ,
"POINT (-101.8743276 33.5901308)", Name 2523 ,
"POINT (-101.8755486 33.5786246)", Name 2524 ,
"POINT (-101.8789460 33.5806256)", Name 2525 ,
"POINT (-101.8751656 33.5791005)", Name 2526 ,
"POINT (-101.8800145 33.5842404)", Name 2527 ,
"POINT (-101.8807358 33.5913550)", Name 2528 ,
"POINT (-101.8756098 33.5898484)", Name 2529 ,
"POINT (-101.8796343 33.5891631)", Name 2530 ,
"POINT (-101.8743915 33.5837680)", Name 2531 ,
"POINT (-101.8786598 33.5873584)", Name 2532 ,
"POINT (-101.8767453 33.5823865)", Name 2533 ,
"POINT (-101.8801207 33.5872223)", Name 2534 ,
"POINT (-101.8804901 33.5916280)", Name 2535 ,
"POINT (-101.8727974 33.5782168)", Name 2536 ,
"POINT (-101.8767525 33.5861936)", Name 2537 ,
"POINT (-101.8741888 33.5852052)", Name 2538 ,
"POINT (-101.8725477 33.5882605)", Name 2539 ,
"POINT (-101.8726521 33.5869351)", Name 2540 ,
"POINT (-101.8768255 33.5868982)", Name 2541 ,
"POINT (-101.8797583 33.5849236)", Name 2542 ,
"POINT (-101.8768408 33.5859610)", Name 2543 ,
"POINT (-101.8745019 33.5796426)", Name 2544 ,
"POINT (-101.8818046 33.5831910)", Name 2545 ,
"POINT (-101.8816966 33.5809419)", Name 2546 ,
"POINT (-101.8754265 33.5860080)", Name 2547 ,
"POINT (-101.8743567 33.5875586)", Name 2548 ,
"POINT (-101.8855243 33.5820303)", Name 2549 ,
"POINT (-101.8737848 33.5844312)", Name 2550 ,
"POINT (-101.8725974 33.5848975)", Name 2551 ,
"POINT (-101.8862550 33.5834965)", Name 2552 ,
"POINT (-101.8815691 33.5855305)", Name 2553 ,
"POINT (-101.8786867 33.5873628)", Name 2554 ,
"POINT (-101.8767321 33.5817099)", Name 2555 ,
"POINT (-101.8780531 33.5787090)", Name 2556 ,
"POINT (-101.8799021 33.5815841)", Name 2557 ,
"POINT (-101.8744973 33.5837285)", Name 2558 ,
"POINT (-101.8720674 33.5800144)", Name 2559 ,
"POINT (-101.8787446 33.5798439)", Name 2560 ,
"POINT (-101.8879951 33.5803560)", Name 2561 ,
"POINT (-101.8743508 33.5862682)", Name 2562 ,
"POINT (-101.8777601 33.5824766)", Name 2563 ,
"POINT (-101.8709086 33.5842581)", Name 2564 ,
"POINT (-101.8718914 33.5792863)", Name 2565 ,
"POINT (-101.8709271 33.5869742)", Name 2566 ,
"POINT (-101.8794576 33.5892238)", Name 2567 ,
"POINT (-101.8793262 33.5890269)", Name 2568 ,
"POINT (-101.8721714 33.5850707)", Name 2569 ,
"POINT (-101.8791982 33.5808781)", Name 2570 ,
"POINT (-101.8787025 33.5860496)", Name 2571 ,
"POINT (-101.8779406 33.5792408)", Name 2572 ,
"POINT (-101.8726833 33.5848225)", Name 2573 ,
"POINT (-101.8718735 33.5799414)", Name 2574 ,
"POINT (-101.8792919 33.5866537)", Name 2575 ,
"POINT (-101.8804335 33.5851195)", Name 2576 ,
"POINT (-101.8710786 33.5832837)", Name 2577 ,
"POINT (-101.8815135 33.5800645)", Name 2578 ,
"POINT (-101.8755591 33.5819678)", Name 2579 ,
"POINT (-101.8746046 33.5852317)", Name 2580 ,
"POINT (-101.8818743 33.5877553)", Name 2581 ,
"POINT (-101.8791603 33.5866566)", Name 2582 ,
"POINT (-101.8791280 33.5800131)", Name 2583 ,
"POINT (-101.8752429 33.5879130)", Name 2584 ,
"POINT (-101.8725808 33.5792680)", Name 2585 ,
"POINT (-101.8808614 33.5853158)", Name 2586 ,
"POINT (-101.8815909 33.5854157)", Name 2587 ,
"POINT (-101.8801143 33.5862468)", Name 2588 ,
"POINT (-101.8797682 33.5828097)", Name 2589 ,
"POINT (-101.8791641 33.5876315)", Name 2590 ,
"POINT (-101.8766109 33.5860760)", Name 2591 ,
"POINT (-101.8775519 33.5860430)", Name 2592 ,
"POINT (-101.8798899 33.5862737)", Name 2593 ,
"POINT (-101.8755591 33.5823125)", Name 2594 ,
"POINT (-101.8778262 33.5892983)", Name 2595 ,
"POINT (-101.8807088 33.5829109)", Name 2596 ,
"POINT (-101.8769336 33.5785556)", Name 2597 ,
"POINT (-101.8728278 33.5814536)", Name 2598 ,
"POINT (-101.8733397 33.5803376)", Name 2599 ,
"POINT (-101.8799202 33.5785455)", Name 2600 ,
"POINT (-101.8817105 33.5815469)", Name 2601 ,
"POINT (-101.8809767 33.5831018)", Name 2602 ,
"POINT (-101.8813729 33.5824004)", Name 2603 ,
"POINT (-101.8759365 33.5808720)", Name 2604 ,
"POINT (-101.8774282 33.5792512)", Name 2605 ,
"POINT (-101.8793920 33.5782043)", Name 2606 ,
"POINT (-101.8715911 33.5792864)", Name 2607 ,
"POINT (-101.8745683 33.5795788)", Name 2608 ,
"POINT (-101.8820842 33.5804109)", Name 2609 ,
"POINT (-101.8732690 33.5842191)", Name 2610 ,
"POINT (-101.8816081 33.5810487)", Name 2611 ,
"POINT (-101.8736496 33.5848007)", Name 2612 ,
"POINT (-101.8755729 33.5858690)", Name 2613 ,
"POINT (-101.8777048 33.5816438)", Name 2614 ,
"POINT (-101.8787183 33.5825293)", Name 2615 ,
"POINT (-101.8820072 33.5851459)", Name 2616 ,
"POINT (-101.8808928 33.5879168)", Name 2617 ,
"POINT (-101.8737872 33.5847175)", Name 2618 ,
"POINT (-101.8872298 33.5834227)", Name 2619 ,
"POINT (-101.8792857 33.5872173)", Name 2620 ,
"POINT (-101.8775278 33.5859469)", Name 2621 ,
"POINT (-101.8743544 33.5850330)", Name 2622 ,
"POINT (-101.8743377 33.5788828)", Name 2623 ,
"POINT (-101.8742812 33.5878567)", Name 2624 ,
"POINT (-101.8756346 33.5823916)", Name 2625 ,
"POINT (-101.8711883 33.5846034)", Name 2626 ,
"POINT (-101.8743406 33.5797386)", Name 2627 ,
"POINT (-101.8811861 33.5817925)", Name 2628 ,
"POINT (-101.8786636 33.5874479)", Name 2629 ,
"POINT (-101.8793959 33.5839138)", Name 2630 ,
"POINT (-101.8761380 33.5786411)", Name 2631 ,
"POINT (-101.8813969 33.5807365)", Name 2632 ,
"POINT (-101.8721276 33.5836763)", Name 2633 ,
"POINT (-101.8720065 33.5801830)", Name 2634 ,
"POINT (-101.8789824 33.5875331)", Name 2635 ,
"POINT (-101.8787917 33.5811011)", Name 2636 ,
"POINT (-101.8821082 33.5786595)", Name 2637 ,
"POINT (-101.8735861 33.5867184)", Name 2638 ,
"POINT (-101.8732655 33.5847826)", Name 2639 ,
"POINT (-101.8745788 33.5852531)", Name 2640 ,
"POINT (-101.8742460 33.5838225)", Name 2641 ,
"POINT (-101.8733690 33.5820915)", Name 2642 ,
"POINT (-101.8793810 33.5875790)", Name 2643 ,
"POINT (-101.8732709 33.5843524)", Name 2644 ,
"POINT (-101.8760750 33.5786517)", Name 2645 ,
"POINT (-101.8726433 33.5884531)", Name 2646 ,
"POINT (-101.8743763 33.5877420)", Name 2647 ,
"POINT (-101.8733965 33.5782278)", Name 2648 ,
"POINT (-101.8739450 33.5829275)", Name 2649 ,
"POINT (-101.8777718 33.5843171)", Name 2650 ,
"POINT (-101.8777683 33.5823614)", Name 2651 ,
"POINT (-101.8795147 33.5825790)", Name 2652 ,
"POINT (-101.8732769 33.5854571)", Name 2653 ,
"POINT (-101.8813351 33.5821458)", Name 2654 ,
"POINT (-101.8735884 33.5849431)", Name 2655 ,
"POINT (-101.8818088 33.5914860)", Name 2656 ,
"POINT (-101.8807253 33.5825758)", Name 2657 ,
"POINT (-101.8719951 33.5819657)", Name 2658 ,
"POINT (-101.8804672 33.5821650)", Name 2659 ,
"POINT (-101.8806538 33.5789477)", Name 2660 ,
"POINT (-101.8806257 33.5786763)", Name 2661 ,
"POINT (-101.8725491 33.5868824)", Name 2662 ,
"POINT (-101.8787790 33.5859574)", Name 2663 ,
"POINT (-101.8732801 33.5878354)", Name 2664 ,
"POINT (-101.8829446 33.5785605)", Name 2665 ,
"POINT (-101.8751559 33.5864245)", Name 2666 ,
"POINT (-101.8791695 33.5840449)", Name 2667 ,
"POINT (-101.8796257 33.5891837)", Name 2668 ,
"POINT (-101.8824564 33.5785554)", Name 2669 ,
"POINT (-101.8772682 33.5858996)", Name 2670 ,
"POINT (-101.8810477 33.5804580)", Name 2671 ,
"POINT (-101.8715383 33.5791604)", Name 2672 ,
"POINT (-101.8789970 33.5823467)", Name 2673 ,
"POINT (-101.8790412 33.5887536)", Name 2674 ,
"POINT (-101.8810180 33.5916105)", Name 2675 ,
"POINT (-101.8714206 33.5857871)", Name 2676 ,
"POINT (-101.8837009 33.5847057)", Name 2677 ,
"POINT (-101.8768207 33.5844724)", Name 2678 ,
"POINT (-101.8761421 33.5782630)", Name 2679 ,
"POINT (-101.8759382 33.5882897)", Name 2680 ,
"POINT (-101.8768698 33.5860085)", Name 2681 ,
"POINT (-101.8793173 33.5885751)", Name 2682 ,
"POINT (-101.8814603 33.5854449)", Name 2683 ,
"POINT (-101.8716055 33.5794935)", Name 2684 ,
"POINT (-101.8746552 33.5794732)", Name 2685 ,
"POINT (-101.8812500 33.5815519)", Name 2686 ,
"POINT (-101.8778081 33.5824766)", Name 2687 ,
"POINT (-101.8733248 33.5880815)", Name 2688 ,
"POINT (-101.8780000 33.5819533)", Name 2689 ,
"POINT (-101.8707736 33.5878913)", Name 2690 ,
"POINT (-101.8753094 33.5862396)", Name 2691 ,
"POINT (-101.8707889 33.5826933)", Name 2692 ,
"POINT (-101.8732655 33.5845647)", Name 2693 ,
"POINT (-101.8724842 33.5810197)", Name 2694 ,
"POINT (-101.8726918 33.5792693)", Name 2695 ,
"POINT (-101.8735433 33.5882713)", Name 2696 ,
"POINT (-101.8744728 33.5850699)", Name 2697 ,
"POINT (-101.8792070 33.5826506)", Name 2698 ,
"POINT (-101.8734157 33.5807992)", Name 2699 ,
"POINT (-101.8791603 33.5866651)", Name 2700 ,
"POINT (-101.8771728 33.5811348)", Name 2701 ,
"POINT (-101.8792892 33.5808820)", Name 2702 ,
"POINT (-101.8808088 33.5803369)", Name 2703 ,
"POINT (-101.8800322 33.5834133)", Name 2704 ,
"POINT (-101.8761934 33.5821923)", Name 2705 ,
"POINT (-101.8794165 33.5891921)", Name 2706 ,
"POINT (-101.8812226 33.5802181)", Name 2707 ,
"POINT (-101.8748473 33.5790023)", Name 2708 ,
"POINT (-101.8752980 33.5781354)", Name 2709 ,
"POINT (-101.8814437 33.5854490)", Name 2710 ,
"POINT (-101.8770913 33.5825024)", Name 2711 ,
"POINT (-101.8752206 33.5833210)", Name 2712 ,
"POINT (-101.8817012 33.5856835)", Name 2713 ,
"POINT (-101.8760760 33.5792502)", Name 2714 ,
"POINT (-101.8716678 33.5846061)", Name 2715 ,
"POINT (-101.8772738 33.5848714)", Name 2716 ,
"POINT (-101.8791280 33.5860392)", Name 2717 ,
"POINT (-101.8739489 33.5845946)", Name 2718 ,
"POINT (-101.8743554 33.5874856)", Name 2719 ,
"POINT (-101.8860005 33.5835178)", Name 2720 ,
"POINT (-101.8782792 33.5862979)", Name 2721 ,
"POINT (-101.8716172 33.5794681)", Name 2722 ,
"POINT (-101.8791648 33.5825032)", Name 2723 ,
"POINT (-101.8796171 33.5798550)", Name 2724 ,
"POINT (-101.8890819 33.5840971)", Name 2725 ,
"POINT (-101.8736500 33.5848972)", Name 2726 ,
"POINT (-101.8821051 33.5859473)", Name 2727 ,
"POINT (-101.8760828 33.5783945)", Name 2728 ,
"POINT (-101.8726974 33.5837530)", Name 2729 ,
"POINT (-101.8738100 33.5889098)", Name 2730 ,
"POINT (-101.8789460 33.5805759)", Name 2731 ,
"POINT (-101.8726054 33.5848414)", Name 2732 ,
"POINT (-101.8812079 33.5854365)", Name 2733 ,
"POINT (-101.8755425 33.5821536)", Name 2734 ,
"POINT (-101.8788650 33.5809811)", Name 2735 ,
"POINT (-101.8781156 33.5889128)", Name 2736 ,
"POINT (-101.8708260 33.5830317)", Name 2737 ,
"POINT (-101.8799576 33.5785474)", Name 2738 ,
"POINT (-101.8750392 33.5878077)", Name 2739 ,
"POINT (-101.8774934 33.5859675)", Name 2740 ,
"POINT (-101.8745459 33.5888095)", Name 2741 ,
"POINT (-101.8793668 33.5876069)", Name 2742 ,
"POINT (-101.8792397 33.5809058)", Name 2743 ,
"POINT (-101.8814051 33.5853846)", Name 2744 ,
"POINT (-101.8732783 33.5804117)", Name 2745 ,
"POINT (-101.8784867 33.5895008)", Name 2746 ,
"POINT (-101.8801184 33.5916327)", Name 2747 ,
"POINT (-101.8709703 33.5843092)", Name 2748 ,
"POINT (-101.8808499 33.5802602)", Name 2749 ,
"POINT (-101.8756318 33.5787582)", Name 2750 ,
"POINT (-101.8804951 33.5852715)", Name 2751 ,
"POINT (-101.8797455 33.5806243)", Name 2752 ,
"POINT (-101.8762789 33.5788649)", Name 2753 ,
"POINT (-101.8778083 33.5823604)", Name 2754 ,
"POINT (-101.8763132 33.5817108)", Name 2755 ,
"POINT (-101.8821775 33.5857125)", Name 2756 ,
"POINT (-101.8830206 33.5803740)", Name 2757 ,
"POINT (-101.8790876 33.5887076)", Name 2758 ,
"POINT (-101.8746953 33.5846259)", Name 2759 ,
"POINT (-101.8775470 33.5855706)", Name 2760 ,
"POINT (-101.8743320 33.5897363)", Name 2761 ,
"POINT (-101.8744340 33.5853059)", Name 2762 ,
"POINT (-101.8793063 33.5890637)", Name 2763 ,
"POINT (-101.8791760 33.5885411)", Name 2764 ,
"POINT (-101.8821084 33.5859243)", Name 2765 ,
"POINT (-101.8795639 33.5831954)", Name 2766 ,
"POINT (-101.8807745 33.5802472)", Name 2767 ,
"POINT (-101.8793917 33.5825396)", Name 2768 ,
"POINT (-101.8761881 33.5841090)", Name 2769 ,
"POINT (-101.8793284 33.5866960)", Name 2770 ,
"POINT (-101.8822698 33.5866920)", Name 2771 ,
"POINT (-101.8742723 33.5849926)", Name 2772 ,
"POINT (-101.8726434 33.5848582)", Name 2773 ,
"POINT (-101.8714675 33.5799667)", Name 2774 ,
"POINT (-101.8754026 33.5842889)", Name 2775 ,
"POINT (-101.8822881 33.5785714)", Name 2776 ,
"POINT (-101.8758237 33.5822300)", Name 2777 ,
"POINT (-101.8815541 33.5855202)", Name 2778 ,
"POINT (-101.8756239 33.5821538)", Name 2779 ,
"POINT (-101.8743238 33.5887729)", Name 2780 ,
"POINT (-101.8801412 33.5850805)", Name 2781 ,
"POINT (-101.8727767 33.5792244)", Name 2782 ,
"POINT (-101.8820207 33.5787397)", Name 2783 ,
"POINT (-101.8733063 33.5793632)", Name 2784 ,
"POINT (-101.8809476 33.5878989)", Name 2785 ,
"POINT (-101.8735095 33.5835322)", Name 2786 ,
"POINT (-101.8769319 33.5806604)", Name 2787 ,
"POINT (-101.8792867 33.5808444)", Name 2788 ,
"POINT (-101.8809178 33.5883598)", Name 2789 ,
"POINT (-101.8744738 33.5900386)", Name 2790 ,
"POINT (-101.8707690 33.5843450)", Name 2791 ,
"POINT (-101.8745361 33.5853583)", Name 2792 ,
"POINT (-101.8805016 33.5866076)", Name 2793 ,
"POINT (-101.8788096 33.5808613)", Name 2794 ,
"POINT (-101.8709498 33.5863725)", Name 2795 ,
"POINT (-101.8738532 33.5800197)", Name 2796 ,
"POINT (-101.8787529 33.5826665)", Name 2797 ,
"POINT (-101.8745446 33.5887552)", Name 2798 ,
"POINT (-101.8752672 33.5840762)", Name 2799 ,
"POINT (-101.8836375 33.5847115)", Name 2800 ,
"POINT (-101.8753495 33.5894397)", Name 2801 ,
"POINT (-101.8753923 33.5832918)", Name 2802 ,
"POINT (-101.8743678 33.5910743)", Name 2803 ,
"POINT (-101.8743531 33.5846053)", Name 2804 ,
"POINT (-101.8820432 33.5872495)", Name 2805 ,
"POINT (-101.8803671 33.5857415)", Name 2806 ,
"POINT (-101.8787635 33.5811138)", Name 2807 ,
"POINT (-101.8710366 33.5843089)", Name 2808 ,
"POINT (-101.8795427 33.5868325)", Name 2809 ,
"POINT (-101.8740057 33.5797243)", Name 2810 ,
"POINT (-101.8792439 33.5808245)", Name 2811 ,
"POINT (-101.8796686 33.5889073)", Name 2812 ,
"POINT (-101.8820507 33.5856803)", Name 2813 ,
"POINT (-101.8838835 33.5817334)", Name 2814 ,
"POINT (-101.8805050 33.5857418)", Name 2815 ,
"POINT (-101.8772792 33.5782365)", Name 2816 ,
"POINT (-101.8792350 33.5809052)", Name 2817 ,
"POINT (-101.8741929 33.5821019)", Name 2818 ,
"POINT (-101.8737478 33.5836490)", Name 2819 ,
"POINT (-101.8878424 33.5833755)", Name 2820 ,
"POINT (-101.8811939 33.5880682)", Name 2821 ,
"POINT (-101.8712304 33.5865152)", Name 2822 ,
"POINT (-101.8731140 33.5877596)", Name 2823 ,
"POINT (-101.8792032 33.5808436)", Name 2824 ,
"POINT (-101.8757988 33.5865059)", Name 2825 ,
"POINT (-101.8755854 33.5823748)", Name 2826 ,
"POINT (-101.8805776 33.5884252)", Name 2827 ,
"POINT (-101.8806498 33.5790047)", Name 2828 ,
"POINT (-101.8808982 33.5803373)", Name 2829 ,
"POINT (-101.8782670 33.5859708)", Name 2830 ,
"POINT (-101.8790964 33.5887040)", Name 2831 ,
"POINT (-101.8748434 33.5861006)", Name 2832 ,
"POINT (-101.8719934 33.5795718)", Name 2833 ,
"POINT (-101.8746588 33.5846245)", Name 2834 ,
"POINT (-101.8724419 33.5850335)", Name 2835 ,
"POINT (-101.8800297 33.5888088)", Name 2836 ,
"POINT (-101.8766557 33.5861756)", Name 2837 ,
"POINT (-101.8720284 33.5851999)", Name 2838 ,
"POINT (-101.8747484 33.5846171)", Name 2839 ,
"POINT (-101.8732801 33.5878879)", Name 2840 ,
"POINT (-101.8779675 33.5786483)", Name 2841 ,
"POINT (-101.8792073 33.5808916)", Name 2842 ,
"POINT (-101.8792269 33.5866296)", Name 2843 ,
"POINT (-101.8815972 33.5854144)", Name 2844 ,
"POINT (-101.8787220 33.5811231)", Name 2845 ,
"POINT (-101.8878281 33.5820742)", Name 2846 ,
"POINT (-101.8748349 33.5845643)", Name 2847 ,
"POINT (-101.8811751 33.5854365)", Name 2848 ,
"POINT (-101.8803658 33.5864508)", Name 2849 ,
"POINT (-101.8733305 33.5799616)", Name 2850 ,
"POINT (-101.8758224 33.5822179)", Name 2851 ,
"POINT (-101.8713280 33.5781406)", Name 2852 ,
"POINT (-101.8819629 33.5849218)", Name 2853 ,
"POINT (-101.8787809 33.5825039)", Name 2854 ,
"POINT (-101.8779221 33.5816451)", Name 2855 ,
"POINT (-101.8799897 33.5815553)", Name 2856 ,
"POINT (-101.8766003 33.5817566)", Name 2857 ,
"POINT (-101.8761180 33.5792502)", Name 2858 ,
"POINT (-101.8781710 33.5868660)", Name 2859 ,
"POINT (-101.8787467 33.5868924)", Name 2860 ,
"POINT (-101.8804511 33.5815248)", Name 2861 ,
"POINT (-101.8797590 33.5828684)", Name 2862 ,
"POINT (-101.8745312 33.5791968)", Name 2863 ,
"POINT (-101.8756783 33.5783735)", Name 2864 ,
"POINT (-101.8807796 33.5798617)", Name 2865 ,
"POINT (-101.8788001 33.5841834)", Name 2866 ,
"POINT (-101.8754916 33.5879080)", Name 2867 ,
"POINT (-101.8775481 33.5850041)", Name 2868 ,
"POINT (-101.8793206 33.5885577)", Name 2869 ,
"POINT (-101.8708217 33.5798991)", Name 2870 ,
"POINT (-101.8735167 33.5845844)", Name 2871 ,
"POINT (-101.8799448 33.5815547)", Name 2872 ,
"POINT (-101.8734364 33.5831913)", Name 2873 ,
"POINT (-101.8722838 33.5849008)", Name 2874 ,
"POINT (-101.8738977 33.5866795)", Name 2875 ,
"POINT (-101.8737351 33.5802947)", Name 2876 ,
"POINT (-101.8831678 33.5816224)", Name 2877 ,
"POINT (-101.8803952 33.5797190)", Name 2878 ,
"POINT (-101.8777425 33.5823621)", Name 2879 ,
"POINT (-101.8811465 33.5915405)", Name 2880 ,
"POINT (-101.8708381 33.5836379)", Name 2881 ,
"POINT (-101.8811831 33.5820115)", Name 2882 ,
"POINT (-101.8737872 33.5859785)", Name 2883 ,
"POINT (-101.8723892 33.5843580)", Name 2884 ,
"POINT (-101.8791216 33.5883955)", Name 2885 ,
"POINT (-101.8757638 33.5850760)", Name 2886 ,
"POINT (-101.8756571 33.5847500)", Name 2887 ,
"POINT (-101.8801770 33.5872613)", Name 2888 ,
"POINT (-101.8742517 33.5879573)", Name 2889 ,
"POINT (-101.8794796 33.5834176)", Name 2890 ,
"POINT (-101.8753497 33.5847592)", Name 2891 ,
"POINT (-101.8707716 33.5852800)", Name 2892 ,
"POINT (-101.8812880 33.5853574)", Name 2893 ,
"POINT (-101.8754206 33.5847608)", Name 2894 ,
"POINT (-101.8856067 33.5835336)", Name 2895 ,
"POINT (-101.8744888 33.5866837)", Name 2896 ,
"POINT (-101.8786593 33.5879696)", Name 2897 ,
"POINT (-101.8736075 33.5837971)", Name 2898 ,
"POINT (-101.8845313 33.5803785)", Name 2899 ,
"POINT (-101.8792441 33.5825695)", Name 2900 ,
"POINT (-101.8755715 33.5881999)", Name 2901 ,
"POINT (-101.8805519 33.5786349)", Name 2902 ,
"POINT (-101.8816053 33.5856888)", Name 2903 ,
"POINT (-101.8792907 33.5808515)", Name 2904 ,
"POINT (-101.8773587 33.5785600)", Name 2905 ,
"POINT (-101.8708151 33.5878148)", Name 2906 ,
"POINT (-101.8821626 33.5871987)", Name 2907 ,
"POINT (-101.8711968 33.5843601)", Name 2908 ,
"POINT (-101.8784316 33.5786751)", Name 2909 ,
"POINT (-101.8814084 33.5811224)", Name 2910 ,
"POINT (-101.8735161 33.5820906)", Name 2911 ,
"POINT (-101.8738812 33.5834599)", Name 2912 ,
"POINT (-101.8785273 33.5844390)", Name 2913 ,
"POINT (-101.8752317 33.5857735)", Name 2914 ,
"POINT (-101.8881439 33.5805615)", Name 2915 ,
"POINT (-101.8726472 33.5816343)", Name 2916 ,
"POINT (-101.8727999 33.5814363)", Name 2917 ,
"POINT (-101.8785899 33.5868293)", Name 2918 ,
"POINT (-101.8810294 33.5880626)", Name 2919 ,
"POINT (-101.8801250 33.5813637)", Name 2920 ,
"POINT (-101.8839743 33.5846790)", Name 2921 ,
"POINT (-101.8788218 33.5810797)", Name 2922 ,
"POINT (-101.8815442 33.5855031)", Name 2923 ,
"POINT (-101.8754212 33.5845883)", Name 2924 ,
"POINT (-101.8718497 33.5795076)", Name 2925 ,
"POINT (-101.8803984 33.5851942)", Name 2926 ,
"POINT (-101.8753473 33.5841771)", Name 2927 ,
"POINT (-101.8722672 33.5804988)", Name 2928 ,
"POINT (-101.8731165 33.5875402)", Name 2929 ,
"POINT (-101.8751940 33.5820448)", Name 2930 ,
"POINT (-101.8756526 33.5792483)", Name 2931 ,
"POINT (-101.8780529 33.5846912)", Name 2932 ,
"POINT (-101.8792627 33.5809031)", Name 2933 ,
"POINT (-101.8763989 33.5861427)", Name 2934 ,
"POINT (-101.8789185 33.5824590)", Name 2935 ,
"POINT (-101.8781603 33.5853538)", Name 2936 ,
"POINT (-101.8750730 33.5791386)", Name 2937 ,
"POINT (-101.8754199 33.5821015)", Name 2938 ,
"POINT (-101.8730603 33.5879017)", Name 2939 ,
"POINT (-101.8811356 33.5781826)", Name 2940 ,
"POINT (-101.8770921 33.5823851)", Name 2941 ,
"POINT (-101.8743403 33.5796723)", Name 2942 ,
"POINT (-101.8758948 33.5858302)", Name 2943 ,
"POINT (-101.8709033 33.5781396)", Name 2944 ,
"POINT (-101.8742104 33.5863039)", Name 2945 ,
"POINT (-101.8732871 33.5842529)", Name 2946 ,
"POINT (-101.8731220 33.5848760)", Name 2947 ,
"POINT (-101.8819917 33.5855713)", Name 2948 ,
"POINT (-101.8803327 33.5886930)", Name 2949 ,
"POINT (-101.8799953 33.5798796)", Name 2950 ,
"POINT (-101.8764428 33.5862070)", Name 2951 ,
"POINT (-101.8791963 33.5808587)", Name 2952 ,
"POINT (-101.8797466 33.5808624)", Name 2953 ,
"POINT (-101.8741889 33.5857693)", Name 2954 ,
"POINT (-101.8793420 33.5866645)", Name 2955 ,
"POINT (-101.8803640 33.5866744)", Name 2956 ,
"POINT (-101.8718689 33.5795134)", Name 2957 ,
"POINT (-101.8730273 33.5797172)", Name 2958 ,
"POINT (-101.8812007 33.5801113)", Name 2959 ,
"POINT (-101.8792233 33.5872175)", Name 2960 ,
"POINT (-101.8777087 33.5821270)", Name 2961 ,
"POINT (-101.8736198 33.5846919)", Name 2962 ,
"POINT (-101.8727999 33.5851180)", Name 2963 ,
"POINT (-101.8745201 33.5788280)", Name 2964 ,
"POINT (-101.8742854 33.5791257)", Name 2965 ,
"POINT (-101.8741984 33.5851003)", Name 2966 ,
"POINT (-101.8766304 33.5858333)", Name 2967 ,
"POINT (-101.8743558 33.5870946)", Name 2968 ,
"POINT (-101.8739374 33.5844088)", Name 2969 ,
"POINT (-101.8730991 33.5883173)", Name 2970 ,
"POINT (-101.8718835 33.5817801)", Name 2971 ,
"POINT (-101.8745054 33.5844306)", Name 2972 ,
"POINT (-101.8737288 33.5843700)", Name 2973 ,
"POINT (-101.8725140 33.5867261)", Name 2974 ,
"POINT (-101.8779742 33.5819536)", Name 2975 ,
"POINT (-101.8753772 33.5841872)", Name 2976 ,
"POINT (-101.8798661 33.5825790)", Name 2977 ,
"POINT (-101.8753363 33.5847250)", Name 2978 ,
"POINT (-101.8805582 33.5908802)", Name 2979 ,
"POINT (-101.8817893 33.5791927)", Name 2980 ,
"POINT (-101.8796943 33.5816737)", Name 2981 ,
"POINT (-101.8738412 33.5847823)", Name 2982 ,
"POINT (-101.8709718 33.5868074)", Name 2983 ,
"POINT (-101.8757222 33.5857691)", Name 2984 ,
"POINT (-101.8735187 33.5782158)", Name 2985 ,
"POINT (-101.8823328 33.5785554)", Name 2986 ,
"POINT (-101.8748110 33.5790017)", Name 2987 ,
"POINT (-101.8748543 33.5845375)", Name 2988 ,
"POINT (-101.8751285 33.5875219)", Name 2989 ,
"POINT (-101.8792930 33.5808590)", Name 2990 ,
"POINT (-101.8781152 33.5811263)", Name 2991 ,
"POINT (-101.8746801 33.5829226)", Name 2992 ,
"POINT (-101.8737054 33.5846926)", Name 2993 ,
"POINT (-101.8709553 33.5781261)", Name 2994 ,
"POINT (-101.8732709 33.5845957)", Name 2995 ,
"POINT (-101.8798444 33.5820575)", Name 2996 ,
"POINT (-101.8739361 33.5837313)", Name 2997 ,
