WKT,name,description
"LINESTRING (-101.8739338 33.584471, -101.8739376 33.5845331)", Line 688,
"LINESTRING (-101.8739376 33.5845331, -101.8739489 33.5845946)", Line 689,
"LINESTRING (-101.8739489 33.5845946, -101.8739674 33.5846549)", Line 690,
"LINESTRING (-101.8739674 33.5846549, -101.8739926 33.5847127)", Line 691,
"LINESTRING (-101.8739926 33.5847127, -101.8740103 33.5847433)", Line 692,
"LINESTRING (-101.8740103 33.5847433, -101.8740246 33.5847682)", Line 693,
"LINESTRING (-101.8740246 33.5847682, -101.874063 33.5848208)", Line 694,
"LINESTRING (-101.874063 33.5848208, -101.8741075 33.58487)", Line 695,
"LINESTRING (-101.8741075 33.58487, -101.8741575 33.5849153)", Line 696,
"LINESTRING (-101.8741575 33.5849153, -101.8742126 33.5849563)", Line 697,
"LINESTRING (-101.8742126 33.5849563, -101.8742723 33.5849926)", Line 698,
"LINESTRING (-101.8742723 33.5849926, -101.8743359 33.5850238)", Line 699,
"LINESTRING (-101.8743359 33.5850238, -101.8743544 33.585033)", Line 700,
"LINESTRING (-101.8743544 33.585033, -101.874403 33.5850497)", Line 701,
"LINESTRING (-101.874403 33.5850497, -101.8744728 33.5850699)", Line 702,
"LINESTRING (-101.8744728 33.5850699, -101.8745446 33.5850843)", Line 703,
"LINESTRING (-101.8745446 33.5850843, -101.8746178 33.5850928)", Line 704,
"LINESTRING (-101.8746178 33.5850928, -101.8746917 33.5850952)", Line 705,
"LINESTRING (-101.8746917 33.5850952, -101.8747654 33.5850916)", Line 706,
"LINESTRING (-101.8747654 33.5850916, -101.8748384 33.5850819)", Line 707,
"LINESTRING (-101.8748384 33.5850819, -101.8749099 33.5850663)", Line 708,
"LINESTRING (-101.8749099 33.5850663, -101.8749792 33.585045)", Line 709,
"LINESTRING (-101.8749792 33.585045, -101.8750109 33.5850321)", Line 710,
"LINESTRING (-101.8750109 33.5850321, -101.8750456 33.585018)", Line 711,
"LINESTRING (-101.8750456 33.585018, -101.8751086 33.5849858)", Line 712,
"LINESTRING (-101.8751086 33.5849858, -101.8751674 33.5849485)", Line 713,
"LINESTRING (-101.8751674 33.5849485, -101.8752215 33.5849066)", Line 714,
"LINESTRING (-101.8752215 33.5849066, -101.8752705 33.5848605)", Line 715,
"LINESTRING (-101.8752705 33.5848605, -101.875313 33.5848114)", Line 716,
"LINESTRING (-101.875313 33.5848114, -101.8753497 33.5847592)", Line 717,
"LINESTRING (-101.8753497 33.5847592, -101.8753625 33.5847361)", Line 718,
"LINESTRING (-101.8753625 33.5847361, -101.8753802 33.5847042)", Line 719,
"LINESTRING (-101.8753802 33.5847042, -101.8754041 33.5846471)", Line 720,
"LINESTRING (-101.8754041 33.5846471, -101.8754212 33.5845883)", Line 721,
"LINESTRING (-101.8754212 33.5845883, -101.8754315 33.5845283)", Line 722,
"LINESTRING (-101.8754315 33.5845283, -101.8754348 33.5844679)", Line 723,
"LINESTRING (-101.8754348 33.5844679, -101.875431 33.5844074)", Line 724,
"LINESTRING (-101.875431 33.5844074, -101.8754202 33.5843476)", Line 725,
"LINESTRING (-101.8754202 33.5843476, -101.8754026 33.5842889)", Line 726,
"LINESTRING (-101.8754026 33.5842889, -101.8753782 33.5842319)", Line 727,
"LINESTRING (-101.8753782 33.5842319, -101.87536 33.5841948)", Line 728,
"LINESTRING (-101.87536 33.5841948, -101.8753473 33.5841771)", Line 729,
"LINESTRING (-101.8753473 33.5841771, -101.8753102 33.584125)", Line 730,
"LINESTRING (-101.8753102 33.584125, -101.8752696 33.584079)", Line 731,
"LINESTRING (-101.8752696 33.584079, -101.8752672 33.5840762)", Line 732,
"LINESTRING (-101.8752672 33.5840762, -101.8752187 33.5840311)", Line 733,
"LINESTRING (-101.8752187 33.5840311, -101.8751653 33.5839901)", Line 734,
"LINESTRING (-101.8751653 33.5839901, -101.8751073 33.5839536)", Line 735,
"LINESTRING (-101.8751073 33.5839536, -101.8750454 33.583922)", Line 736,
"LINESTRING (-101.8750454 33.583922, -101.8749801 33.5838955)", Line 737,
"LINESTRING (-101.8749801 33.5838955, -101.874912 33.5838743)", Line 738,
"LINESTRING (-101.874912 33.5838743, -101.8748418 33.5838588)", Line 739,
"LINESTRING (-101.8748418 33.5838588, -101.8747701 33.583849)", Line 740,
"LINESTRING (-101.8747701 33.583849, -101.8746976 33.583845)", Line 741,
"LINESTRING (-101.8746976 33.583845, -101.8746817 33.5838454)", Line 742,
"LINESTRING (-101.8787488 33.5872188, -101.8787328 33.5872213)", Line 743,
"LINESTRING (-101.8787328 33.5872213, -101.8786764 33.5873581)", Line 744,
"LINESTRING (-101.8786764 33.5873581, -101.8786867 33.5873628)", Line 745,
"LINESTRING (-101.8786867 33.5873628, -101.8786966 33.5873725)", Line 746,
"LINESTRING (-101.8786966 33.5873725, -101.8787019 33.5873846)", Line 747,
"LINESTRING (-101.8787019 33.5873846, -101.8786958 33.5874005)", Line 748,
"LINESTRING (-101.8786958 33.5874005, -101.8786823 33.5874118)", Line 749,
"LINESTRING (-101.8786823 33.5874118, -101.8786633 33.5874141)", Line 750,
"LINESTRING (-101.8786633 33.5874141, -101.8786636 33.5874479)", Line 751,
"LINESTRING (-101.8786636 33.5874479, -101.8786685 33.5877619)", Line 752,
"LINESTRING (-101.8786685 33.5877619, -101.8786625 33.5878967)", Line 753,
"LINESTRING (-101.8786625 33.5878967, -101.8786593 33.5879696)", Line 754,
"LINESTRING (-101.8786593 33.5879696, -101.8786609 33.5880844)", Line 755,
"LINESTRING (-101.8787792 33.5872187, -101.878989 33.587333)", Line 756,
"LINESTRING (-101.878989 33.587333, -101.8789824 33.5873482)", Line 757,
"LINESTRING (-101.8789824 33.5873482, -101.8789824 33.5873837)", Line 758,
"LINESTRING (-101.8789824 33.5873837, -101.8789824 33.5875331)", Line 759,
"LINESTRING (-101.8789824 33.5875331, -101.8790181 33.5875331)", Line 760,
"LINESTRING (-101.8790181 33.5875331, -101.8790181 33.5875544)", Line 761,
"LINESTRING (-101.8790181 33.5875544, -101.8791243 33.5875544)", Line 762,
"LINESTRING (-101.8791243 33.5875544, -101.8792557 33.5875544)", Line 763,
"LINESTRING (-101.8792557 33.5875544, -101.8793838 33.5875531)", Line 764,
"LINESTRING (-101.8793838 33.5875531, -101.8794894 33.587552)", Line 765,
"LINESTRING (-101.8794894 33.587552, -101.8794894 33.5875293)", Line 766,
"LINESTRING (-101.8794894 33.5875293, -101.8795229 33.5875289)", Line 767,
"LINESTRING (-101.8795229 33.5875289, -101.8795229 33.5873819)", Line 768,
"LINESTRING (-101.8795229 33.5873819, -101.8795229 33.5873359)", Line 769,
"LINESTRING (-101.8797477 33.5811021, -101.8798268 33.5811511)", Line 770,
"LINESTRING (-101.8798268 33.5811511, -101.8799002 33.5811966)", Line 771,
"LINESTRING (-101.8799002 33.5811966, -101.8800052 33.5812835)", Line 772,
"LINESTRING (-101.8800052 33.5812835, -101.8800462 33.5813153)", Line 773,
"LINESTRING (-101.8800462 33.5813153, -101.8800839 33.5813409)", Line 774,
"LINESTRING (-101.8800839 33.5813409, -101.880125 33.5813637)", Line 775,
"LINESTRING (-101.880125 33.5813637, -101.8801601 33.5813832)", Line 776,
"LINESTRING (-101.8801601 33.5813832, -101.8802611 33.5814394)", Line 777,
"LINESTRING (-101.8802611 33.5814394, -101.8803531 33.5814905)", Line 778,
"LINESTRING (-101.8803531 33.5814905, -101.8803954 33.5815246)", Line 779,
"LINESTRING (-101.881172 33.5815271, -101.8808994 33.5815251)", Line 780,
"LINESTRING (-101.8808994 33.5815251, -101.8808665 33.5815251)", Line 781,
"LINESTRING (-101.8808665 33.5815251, -101.8808429 33.5815251)", Line 782,
"LINESTRING (-101.8808429 33.5815251, -101.8804733 33.5815248)", Line 783,
"LINESTRING (-101.8804733 33.5815248, -101.8804511 33.5815248)", Line 784,
"LINESTRING (-101.8804511 33.5815248, -101.8803954 33.5815246)", Line 785,
"LINESTRING (-101.8803954 33.5815246, -101.8802994 33.5815242)", Line 786,
"LINESTRING (-101.8802994 33.5815242, -101.8801916 33.5815254)", Line 787,
"LINESTRING (-101.8801916 33.5815254, -101.8801118 33.5815301)", Line 788,
"LINESTRING (-101.8801118 33.5815301, -101.8800484 33.5815396)", Line 789,
"LINESTRING (-101.8800484 33.5815396, -101.8799897 33.5815553)", Line 790,
"LINESTRING (-101.8799897 33.5815553, -101.879942 33.581571)", Line 791,
"LINESTRING (-101.879942 33.581571, -101.8799021 33.5815841)", Line 792,
"LINESTRING (-101.8799021 33.5815841, -101.8798533 33.5816102)", Line 793,
"LINESTRING (-101.8798533 33.5816102, -101.8797732 33.5816695)", Line 794,
"LINESTRING (-101.8797732 33.5816695, -101.8797532 33.5816869)", Line 795,
"LINESTRING (-101.881132 33.5814896, -101.8810709 33.5814673)", Line 796,
"LINESTRING (-101.8810709 33.5814673, -101.880991 33.5814543)", Line 797,
"LINESTRING (-101.880991 33.5814543, -101.880911 33.5814457)", Line 798,
"LINESTRING (-101.880911 33.5814457, -101.8808373 33.5814378)", Line 799,
"LINESTRING (-101.8808373 33.5814378, -101.8805417 33.5814376)", Line 800,
"LINESTRING (-101.8805417 33.5814376, -101.8804025 33.5814375)", Line 801,
"LINESTRING (-101.8804025 33.5814375, -101.8803712 33.5814374)", Line 802,
"LINESTRING (-101.8803712 33.5814374, -101.8802611 33.5814394)", Line 803,
"LINESTRING (-101.8802611 33.5814394, -101.8801525 33.5814413)", Line 804,
"LINESTRING (-101.8801525 33.5814413, -101.8800768 33.5814488)", Line 805,
"LINESTRING (-101.8800768 33.5814488, -101.8800316 33.5814561)", Line 806,
"LINESTRING (-101.8800316 33.5814561, -101.8800282 33.581457)", Line 807,
"LINESTRING (-101.8800282 33.581457, -101.8799901 33.5814671)", Line 808,
"LINESTRING (-101.8799901 33.5814671, -101.8799496 33.5814832)", Line 809,
"LINESTRING (-101.8799496 33.5814832, -101.8799026 33.5815096)", Line 810,
"LINESTRING (-101.8799026 33.5815096, -101.8798616 33.5815391)", Line 811,
"LINESTRING (-101.8798616 33.5815391, -101.8797918 33.5816141)", Line 812,
"LINESTRING (-101.8797918 33.5816141, -101.8797528 33.5816497)", Line 813,
"LINESTRING (-101.8797528 33.5816497, -101.8796943 33.5816737)", Line 814,
"LINESTRING (-101.8796943 33.5816737, -101.8792445 33.5816785)", Line 815,
"LINESTRING (-101.8792445 33.5816785, -101.8789127 33.5816775)", Line 816,
"LINESTRING (-101.8789127 33.5816775, -101.878814 33.5816772)", Line 817,
"LINESTRING (-101.8788659 33.5806257, -101.8788653 33.5808614)", Line 818,
"LINESTRING (-101.8788653 33.5808614, -101.878865 33.5809811)", Line 819,
"LINESTRING (-101.878865 33.5809811, -101.878865 33.5809931)", Line 820,
"LINESTRING (-101.878865 33.5809931, -101.8788637 33.581005)", Line 821,
"LINESTRING (-101.8788637 33.581005, -101.8788612 33.5810168)", Line 822,
"LINESTRING (-101.8788612 33.5810168, -101.8788575 33.5810283)", Line 823,
"LINESTRING (-101.8788575 33.5810283, -101.8788525 33.5810396)", Line 824,
"LINESTRING (-101.8788525 33.5810396, -101.8788465 33.5810504)", Line 825,
"LINESTRING (-101.8788465 33.5810504, -101.8788393 33.5810607)", Line 826,
"LINESTRING (-101.8788393 33.5810607, -101.878831 33.5810705)", Line 827,
"LINESTRING (-101.878831 33.5810705, -101.8788218 33.5810797)", Line 828,
"LINESTRING (-101.8788218 33.5810797, -101.8788117 33.5810882)", Line 829,
"LINESTRING (-101.8788117 33.5810882, -101.8788083 33.5810906)", Line 830,
"LINESTRING (-101.8788083 33.5810906, -101.8788007 33.5810959)", Line 831,
"LINESTRING (-101.8788007 33.5810959, -101.8787917 33.5811011)", Line 832,
"LINESTRING (-101.8787917 33.5811011, -101.8787889 33.5811027)", Line 833,
"LINESTRING (-101.8787889 33.5811027, -101.8787765 33.5811087)", Line 834,
"LINESTRING (-101.8787765 33.5811087, -101.8787635 33.5811138)", Line 835,
"LINESTRING (-101.8787635 33.5811138, -101.87875 33.5811179)", Line 836,
"LINESTRING (-101.87875 33.5811179, -101.8787361 33.581121)", Line 837,
"LINESTRING (-101.8787361 33.581121, -101.878722 33.5811231)", Line 838,
"LINESTRING (-101.878722 33.5811231, -101.8787077 33.5811241)", Line 839,
"LINESTRING (-101.8787077 33.5811241, -101.8781152 33.5811263)", Line 840,
"LINESTRING (-101.8781152 33.5811263, -101.8778683 33.5811272)", Line 841,
"LINESTRING (-101.8778683 33.5811272, -101.8776689 33.5811335)", Line 842,
"LINESTRING (-101.8776689 33.5811335, -101.8774263 33.5811338)", Line 843,
"LINESTRING (-101.8774263 33.5811338, -101.8771728 33.5811348)", Line 844,
"LINESTRING (-101.8771728 33.5811348, -101.8770484 33.5811344)", Line 845,
"LINESTRING (-101.8792416 33.5798438, -101.8792421 33.580013)", Line 846,
"LINESTRING (-101.8792421 33.580013, -101.8792423 33.5800802)", Line 847,
"LINESTRING (-101.8792443 33.580906, -101.8792442 33.5811016)", Line 848,
"LINESTRING (-101.8792442 33.5811016, -101.8792445 33.5816785)", Line 849,
"LINESTRING (-101.8792445 33.5816785, -101.8792446 33.5818696)", Line 850,
"LINESTRING (-101.8795374 33.5811019, -101.8795378 33.5808626)", Line 851,
"LINESTRING (-101.8795378 33.5808626, -101.8795382 33.5806247)", Line 852,
"LINESTRING (-101.8803463 33.5811503, -101.8799055 33.581151)", Line 853,
"LINESTRING (-101.8799055 33.581151, -101.8798268 33.5811511)", Line 854,
"LINESTRING (-101.8798268 33.5811511, -101.8797479 33.5811512)", Line 855,
"LINESTRING (-101.8792935 33.5808629, -101.8795378 33.5808626)", Line 856,
"LINESTRING (-101.8795378 33.5808626, -101.8797466 33.5808624)", Line 857,
"LINESTRING (-101.8797466 33.5808624, -101.8798529 33.5808625)", Line 858,
"LINESTRING (-101.8788096 33.5808613, -101.8788653 33.5808614)", Line 859,
"LINESTRING (-101.8788653 33.5808614, -101.878947 33.5808615)", Line 860,
"LINESTRING (-101.878947 33.5808615, -101.8791958 33.5808628)", Line 861,
"LINESTRING (-101.8803954 33.5815246, -101.8803958 33.5814752)", Line 862,
"LINESTRING (-101.8803958 33.5814752, -101.8804025 33.5814375)", Line 863,
"LINESTRING (-101.8804025 33.5814375, -101.8804585 33.5811195)", Line 864,
"LINESTRING (-101.8811958 33.5811183, -101.8809748 33.5813724)", Line 865,
"LINESTRING (-101.8809748 33.5813724, -101.880911 33.5814457)", Line 866,
"LINESTRING (-101.880911 33.5814457, -101.8808429 33.5815251)", Line 867,
"LINESTRING (-101.8808429 33.5815251, -101.8807311 33.5816554)", Line 868,
"LINESTRING (-101.8807311 33.5816554, -101.8807295 33.5816908)", Line 869,
"LINESTRING (-101.8807295 33.5816908, -101.8807256 33.5817983)", Line 870,
"LINESTRING (-101.8807256 33.5817983, -101.8807242 33.5818552)", Line 871,
"LINESTRING (-101.8789483 33.5811429, -101.8789481 33.5811013)", Line 872,
"LINESTRING (-101.8789481 33.5811013, -101.878947 33.5808615)", Line 873,
"LINESTRING (-101.878947 33.5808615, -101.878946 33.5806256)", Line 874,
"LINESTRING (-101.878946 33.5806256, -101.878946 33.5805759)", Line 875,
"LINESTRING (-101.8811514 33.5811184, -101.8808439 33.5812794)", Line 876,
"LINESTRING (-101.8808439 33.5812794, -101.8805417 33.5814376)", Line 877,
"LINESTRING (-101.8805417 33.5814376, -101.8804486 33.5814863)", Line 878,
"LINESTRING (-101.8804486 33.5814863, -101.8803954 33.5815246)", Line 879,
"LINESTRING (-101.8814084 33.5811224, -101.8813023 33.5811212)", Line 880,
"LINESTRING (-101.8813023 33.5811212, -101.8812141 33.5811202)", Line 881,
"LINESTRING (-101.8812141 33.5811202, -101.8811958 33.5811183)", Line 882,
"LINESTRING (-101.8811958 33.5811183, -101.8811514 33.5811184)", Line 883,
"LINESTRING (-101.8811514 33.5811184, -101.8806185 33.5811192)", Line 884,
"LINESTRING (-101.8806185 33.5811192, -101.8805624 33.5811193)", Line 885,
"LINESTRING (-101.8805624 33.5811193, -101.8805008 33.5811194)", Line 886,
"LINESTRING (-101.8805008 33.5811194, -101.8804585 33.5811195)", Line 887,
"LINESTRING (-101.8804585 33.5811195, -101.8803781 33.5811196)", Line 888,
"LINESTRING (-101.8787917 33.5811011, -101.8788083 33.5811011)", Line 889,
"LINESTRING (-101.8788083 33.5811011, -101.8789481 33.5811013)", Line 890,
"LINESTRING (-101.8789481 33.5811013, -101.8792442 33.5811016)", Line 891,
"LINESTRING (-101.8792442 33.5811016, -101.8795374 33.5811019)", Line 892,
"LINESTRING (-101.8795374 33.5811019, -101.8797477 33.5811021)", Line 893,
"LINESTRING (-101.8797477 33.5811021, -101.8799046 33.5811027)", Line 894,
"LINESTRING (-101.8797455 33.5806243, -101.8795382 33.5806247)", Line 895,
"LINESTRING (-101.8795382 33.5806247, -101.8792438 33.5806251)", Line 896,
"LINESTRING (-101.8792438 33.5806251, -101.878946 33.5806256)", Line 897,
"LINESTRING (-101.878946 33.5806256, -101.8788659 33.5806257)", Line 898,
"LINESTRING (-101.8788659 33.5806257, -101.8787359 33.5806259)", Line 899,
"LINESTRING (-101.8797549 33.5818691, -101.8797532 33.5816869)", Line 900,
"LINESTRING (-101.8797532 33.5816869, -101.8797528 33.5816497)", Line 901,
"LINESTRING (-101.8797528 33.5816497, -101.8797479 33.5811512)", Line 902,
"LINESTRING (-101.8797479 33.5811512, -101.8797477 33.5811021)", Line 903,
"LINESTRING (-101.8797477 33.5811021, -101.8797466 33.5808624)", Line 904,
"LINESTRING (-101.8797466 33.5808624, -101.8797455 33.5806243)", Line 905,
"LINESTRING (-101.8797455 33.5806243, -101.8797404 33.5803814)", Line 906,
"LINESTRING (-101.8797404 33.5803814, -101.8797364 33.5800148)", Line 907,
"LINESTRING (-101.8797364 33.5800148, -101.8797351 33.5798952)", Line 908,
"LINESTRING (-101.8792935 33.5808629, -101.879293 33.580859)", Line 909,
"LINESTRING (-101.879293 33.580859, -101.879292 33.5808552)", Line 910,
"LINESTRING (-101.879292 33.5808552, -101.8792907 33.5808515)", Line 911,
"LINESTRING (-101.8792907 33.5808515, -101.8792889 33.5808479)", Line 912,
"LINESTRING (-101.8792889 33.5808479, -101.8792867 33.5808444)", Line 913,
"LINESTRING (-101.8792867 33.5808444, -101.8792841 33.5808412)", Line 914,
"LINESTRING (-101.8792841 33.5808412, -101.8792812 33.5808382)", Line 915,
"LINESTRING (-101.8792812 33.5808382, -101.8792779 33.5808354)", Line 916,
"LINESTRING (-101.8792779 33.5808354, -101.8792744 33.5808329)", Line 917,
"LINESTRING (-101.8792744 33.5808329, -101.8792705 33.5808307)", Line 918,
"LINESTRING (-101.8792705 33.5808307, -101.8792665 33.5808288)", Line 919,
"LINESTRING (-101.8792665 33.5808288, -101.8792622 33.5808272)", Line 920,
"LINESTRING (-101.8792622 33.5808272, -101.8792578 33.580826)", Line 921,
"LINESTRING (-101.8792578 33.580826, -101.8792532 33.5808251)", Line 922,
"LINESTRING (-101.8792532 33.5808251, -101.8792486 33.5808246)", Line 923,
"LINESTRING (-101.8792486 33.5808246, -101.8792439 33.5808245)", Line 924,
"LINESTRING (-101.8792439 33.5808245, -101.8792391 33.5808248)", Line 925,
"LINESTRING (-101.8792391 33.5808248, -101.8792343 33.5808254)", Line 926,
"LINESTRING (-101.8792343 33.5808254, -101.8792296 33.5808265)", Line 927,
"LINESTRING (-101.8792296 33.5808265, -101.879225 33.5808279)", Line 928,
"LINESTRING (-101.879225 33.5808279, -101.8792206 33.5808297)", Line 929,
"LINESTRING (-101.8792206 33.5808297, -101.8792165 33.5808319)", Line 930,
"LINESTRING (-101.8792165 33.5808319, -101.8792127 33.5808344)", Line 931,
"LINESTRING (-101.8792127 33.5808344, -101.8792091 33.5808372)", Line 932,
"LINESTRING (-101.8792091 33.5808372, -101.879206 33.5808403)", Line 933,
"LINESTRING (-101.879206 33.5808403, -101.8792032 33.5808436)", Line 934,
"LINESTRING (-101.8792032 33.5808436, -101.8792008 33.5808472)", Line 935,
"LINESTRING (-101.8792008 33.5808472, -101.8791988 33.5808509)", Line 936,
"LINESTRING (-101.8791988 33.5808509, -101.8791974 33.5808547)", Line 937,
"LINESTRING (-101.8791974 33.5808547, -101.8791963 33.5808587)", Line 938,
"LINESTRING (-101.8791963 33.5808587, -101.8791958 33.5808628)", Line 939,
"LINESTRING (-101.8791958 33.5808628, -101.8791957 33.5808667)", Line 940,
"LINESTRING (-101.8791957 33.5808667, -101.8791961 33.5808705)", Line 941,
"LINESTRING (-101.8791961 33.5808705, -101.8791969 33.5808744)", Line 942,
"LINESTRING (-101.8791969 33.5808744, -101.8791982 33.5808781)", Line 943,
"LINESTRING (-101.8791982 33.5808781, -101.8791999 33.5808818)", Line 944,
"LINESTRING (-101.8791999 33.5808818, -101.879202 33.5808852)", Line 945,
"LINESTRING (-101.879202 33.5808852, -101.8792045 33.5808885)", Line 946,
"LINESTRING (-101.8792045 33.5808885, -101.8792073 33.5808916)", Line 947,
"LINESTRING (-101.8792073 33.5808916, -101.8792105 33.5808945)", Line 948,
"LINESTRING (-101.8792105 33.5808945, -101.879214 33.5808971)", Line 949,
"LINESTRING (-101.879214 33.5808971, -101.8792178 33.5808993)", Line 950,
"LINESTRING (-101.8792178 33.5808993, -101.8792218 33.5809013)", Line 951,
"LINESTRING (-101.8792218 33.5809013, -101.8792261 33.580903)", Line 952,
"LINESTRING (-101.8792261 33.580903, -101.8792305 33.5809043)", Line 953,
"LINESTRING (-101.8792305 33.5809043, -101.879235 33.5809052)", Line 954,
"LINESTRING (-101.879235 33.5809052, -101.8792397 33.5809058)", Line 955,
"LINESTRING (-101.8792397 33.5809058, -101.8792443 33.580906)", Line 956,
"LINESTRING (-101.8792443 33.580906, -101.879249 33.5809058)", Line 957,
"LINESTRING (-101.879249 33.5809058, -101.8792537 33.5809053)", Line 958,
"LINESTRING (-101.8792537 33.5809053, -101.8792583 33.5809044)", Line 959,
"LINESTRING (-101.8792583 33.5809044, -101.8792627 33.5809031)", Line 960,
"LINESTRING (-101.8792627 33.5809031, -101.879267 33.5809015)", Line 961,
"LINESTRING (-101.879267 33.5809015, -101.8792711 33.5808995)", Line 962,
"LINESTRING (-101.8792711 33.5808995, -101.8792749 33.5808973)", Line 963,
"LINESTRING (-101.8792749 33.5808973, -101.8792785 33.5808947)", Line 964,
"LINESTRING (-101.8792785 33.5808947, -101.8792817 33.5808918)", Line 965,
"LINESTRING (-101.8792817 33.5808918, -101.8792846 33.5808888)", Line 966,
"LINESTRING (-101.8792846 33.5808888, -101.8792871 33.5808855)", Line 967,
"LINESTRING (-101.8792871 33.5808855, -101.8792892 33.580882)", Line 968,
"LINESTRING (-101.8792892 33.580882, -101.879291 33.5808783)", Line 969,
"LINESTRING (-101.879291 33.5808783, -101.8792923 33.5808745)", Line 970,
"LINESTRING (-101.8792923 33.5808745, -101.8792931 33.5808707)", Line 971,
"LINESTRING (-101.8792931 33.5808707, -101.8792935 33.5808668)", Line 972,
"LINESTRING (-101.8803781 33.5811196, -101.8803463 33.5811503)", Line 973,
"LINESTRING (-101.8803463 33.5811503, -101.880125 33.5813637)", Line 974,
"LINESTRING (-101.880125 33.5813637, -101.8800282 33.581457)", Line 975,
"LINESTRING (-101.8800282 33.581457, -101.8799805 33.581503)", Line 976,
"LINESTRING (-101.8799805 33.581503, -101.8799587 33.5815302)", Line 977,
"LINESTRING (-101.8799587 33.5815302, -101.8799448 33.5815547)", Line 978,
"LINESTRING (-101.8799448 33.5815547, -101.879942 33.581571)", Line 979,
"LINESTRING (-101.879942 33.581571, -101.8799391 33.5816314)", Line 980,
"LINESTRING (-101.8799391 33.5816314, -101.8799345 33.5818689)", Line 981,
"LINESTRING (-101.8799345 33.5818689, -101.8799333 33.5819306)", Line 982,
"LINESTRING (-101.8799333 33.5819306, -101.8799056 33.5819719)", Line 983,
"LINESTRING (-101.8799056 33.5819719, -101.8798444 33.5820575)", Line 984,
"LINESTRING (-101.8798444 33.5820575, -101.879804 33.582121)", Line 985,
"LINESTRING (-101.879804 33.582121, -101.8797925 33.5821624)", Line 986,
"LINESTRING (-101.8797925 33.5821624, -101.8797948 33.5823201)", Line 987,
"LINESTRING (-101.8797948 33.5823201, -101.8797959 33.5825183)", Line 988,
"LINESTRING (-101.8797959 33.5825183, -101.8797928 33.5825332)", Line 989,
"LINESTRING (-101.8797928 33.5825332, -101.8797864 33.582579)", Line 990,
"LINESTRING (-101.8797864 33.582579, -101.879786 33.5826293)", Line 991,
"LINESTRING (-101.879786 33.5826293, -101.8797856 33.5826731)", Line 992,
"LINESTRING (-101.8797856 33.5826731, -101.8797856 33.582726)", Line 993,
"LINESTRING (-101.8797856 33.582726, -101.8797856 33.5827674)", Line 994,
"LINESTRING (-101.8797856 33.5827674, -101.8797682 33.5828097)", Line 995,
"LINESTRING (-101.8797682 33.5828097, -101.879759 33.5828684)", Line 996,
"LINESTRING (-101.879759 33.5828684, -101.8797555 33.5829357)", Line 997,
"LINESTRING (-101.8797555 33.5829357, -101.8797544 33.5829858)", Line 998,
"LINESTRING (-101.8797544 33.5829858, -101.8797548 33.5829972)", Line 999,
"LINESTRING (-101.8797548 33.5829972, -101.8796932 33.5830444)", Line 1000,
"LINESTRING (-101.8796932 33.5830444, -101.879647 33.5830868)", Line 1001,
"LINESTRING (-101.879647 33.5830868, -101.8795916 33.5831522)", Line 1002,
"LINESTRING (-101.8795916 33.5831522, -101.8795639 33.5831954)", Line 1003,
"LINESTRING (-101.8795639 33.5831954, -101.8795339 33.5832609)", Line 1004,
"LINESTRING (-101.8795339 33.5832609, -101.8795279 33.5832851)", Line 1005,
"LINESTRING (-101.8795279 33.5832851, -101.8795165 33.5833311)", Line 1006,
"LINESTRING (-101.8795165 33.5833311, -101.8795027 33.5833897)", Line 1007,
"LINESTRING (-101.8795027 33.5833897, -101.8794796 33.5834176)", Line 1008,
"LINESTRING (-101.8794796 33.5834176, -101.8794403 33.5834253)", Line 1009,
"LINESTRING (-101.8794403 33.5834253, -101.8794288 33.5834446)", Line 1010,
"LINESTRING (-101.8794288 33.5834446, -101.8794219 33.5834754)", Line 1011,
"LINESTRING (-101.8794219 33.5834754, -101.8794075 33.5836204)", Line 1012,
"LINESTRING (-101.8794075 33.5836204, -101.8793976 33.5837197)", Line 1013,
"LINESTRING (-101.8793976 33.5837197, -101.8793826 33.5838005)", Line 1014,
"LINESTRING (-101.8793826 33.5838005, -101.8793503 33.5838745)", Line 1015,
"LINESTRING (-101.8793503 33.5838745, -101.8792995 33.5839476)", Line 1016,
"LINESTRING (-101.8792995 33.5839476, -101.8792464 33.5839967)", Line 1017,
"LINESTRING (-101.8792464 33.5839967, -101.8791695 33.5840449)", Line 1018,
"LINESTRING (-101.8856067 33.5835336, -101.8855264 33.5835856)", Line 1019,
"LINESTRING (-101.8855264 33.5835856, -101.8854813 33.5836148)", Line 1020,
"LINESTRING (-101.8854813 33.5836148, -101.8851777 33.5837941)", Line 1021,
"LINESTRING (-101.8851777 33.5837941, -101.884372 33.5842918)", Line 1022,
"LINESTRING (-101.884372 33.5842918, -101.8837009 33.5847057)", Line 1023,
"LINESTRING (-101.8837009 33.5847057, -101.8836785 33.5847193)", Line 1024,
"LINESTRING (-101.8836785 33.5847193, -101.8836375 33.5847115)", Line 1025,
"LINESTRING (-101.8836375 33.5847115, -101.8835978 33.5847096)", Line 1026,
"LINESTRING (-101.8835978 33.5847096, -101.8835639 33.5847148)", Line 1027,
"LINESTRING (-101.8835639 33.5847148, -101.8835345 33.5847257)", Line 1028,
"LINESTRING (-101.8835345 33.5847257, -101.8835015 33.5847545)", Line 1029,
"LINESTRING (-101.8835015 33.5847545, -101.8834894 33.5847749)", Line 1030,
