WKT,name,description
"POINT (-101.8813696 33.5858154)", Start or End node Name 873 ,
"POINT (-101.8813710 33.5855257)", Start or End node Name 874 ,
"POINT (-101.8806456 33.5864501)", Start or End node Name 875 ,
"POINT (-101.8806446 33.5862499)", Start or End node Name 876 ,
"POINT (-101.8778535 33.5786311)", Start or End node Name 877 ,
"POINT (-101.8777902 33.5788924)", Start or End node Name 878 ,
"POINT (-101.8780784 33.5859045)", Start or End node Name 879 ,
"POINT (-101.8780818 33.5854010)", Start or End node Name 880 ,
"POINT (-101.8783826 33.5852480)", Start or End node Name 881 ,
"POINT (-101.8780818 33.5854010)", Start or End node Name 882 ,
"POINT (-101.8803284 33.5828934)", Start or End node Name 883 ,
"POINT (-101.8803159 33.5834371)", Start or End node Name 884 ,
"POINT (-101.8720642 33.5851270)", Start or End node Name 885 ,
"POINT (-101.8718042 33.5852366)", Start or End node Name 886 ,
"POINT (-101.8720642 33.5851270)", Start or End node Name 887 ,
"POINT (-101.8718042 33.5852366)", Start or End node Name 888 ,
"POINT (-101.8718060 33.5851495)", Start or End node Name 889 ,
"POINT (-101.8719935 33.5852348)", Start or End node Name 890 ,
"POINT (-101.8798590 33.5866490)", Start or End node Name 891 ,
"POINT (-101.8792526 33.5870365)", Start or End node Name 892 ,
"POINT (-101.8793382 33.5866791)", Start or End node Name 893 ,
"POINT (-101.8798939 33.5868458)", Start or End node Name 894 ,
"POINT (-101.8798939 33.5868458)", Start or End node Name 895 ,
"POINT (-101.8795117 33.5868908)", Start or End node Name 896 ,
"POINT (-101.8798915 33.5866487)", Start or End node Name 897 ,
"POINT (-101.8798939 33.5868458)", Start or End node Name 898 ,
"POINT (-101.8800691 33.5872845)", Start or End node Name 899 ,
"POINT (-101.8800691 33.5872845)", Start or End node Name 900 ,
"POINT (-101.8801466 33.5873181)", Start or End node Name 901 ,
"POINT (-101.8800925 33.5880792)", Start or End node Name 902 ,
"POINT (-101.8801207 33.5872298)", Start or End node Name 903 ,
"POINT (-101.8801207 33.5872223)", Start or End node Name 904 ,
"POINT (-101.8756256 33.5881330)", Start or End node Name 905 ,
"POINT (-101.8751518 33.5878077)", Start or End node Name 906 ,
"POINT (-101.8750395 33.5877412)", Start or End node Name 907 ,
"POINT (-101.8743526 33.5877464)", Start or End node Name 908 ,
"POINT (-101.8822800 33.5879179)", Start or End node Name 909 ,
"POINT (-101.8807530 33.5888198)", Start or End node Name 910 ,
"POINT (-101.8786764 33.5873581)", Start or End node Name 911 ,
"POINT (-101.8786633 33.5874141)", Start or End node Name 912 ,
"POINT (-101.8766343 33.5823114)", Start or End node Name 913 ,
"POINT (-101.8762010 33.5819577)", Start or End node Name 914 ,
"POINT (-101.8761518 33.5821542)", Start or End node Name 915 ,
"POINT (-101.8761518 33.5821542)", Start or End node Name 916 ,
"POINT (-101.8762896 33.5820300)", Start or End node Name 917 ,
"POINT (-101.8761565 33.5821585)", Start or End node Name 918 ,
"POINT (-101.8760708 33.5821727)", Start or End node Name 919 ,
"POINT (-101.8758188 33.5819586)", Start or End node Name 920 ,
"POINT (-101.8760492 33.5822425)", Start or End node Name 921 ,
"POINT (-101.8759506 33.5823121)", Start or End node Name 922 ,
"POINT (-101.8765172 33.5822158)", Start or End node Name 923 ,
"POINT (-101.8761934 33.5822154)", Start or End node Name 924 ,
"POINT (-101.8713355 33.5842595)", Start or End node Name 925 ,
"POINT (-101.8714947 33.5841610)", Start or End node Name 926 ,
"POINT (-101.8728992 33.5814634)", Start or End node Name 927 ,
"POINT (-101.8728992 33.5814634)", Start or End node Name 928 ,
"POINT (-101.8811720 33.5815271)", Start or End node Name 929 ,
"POINT (-101.8806185 33.5811192)", Start or End node Name 930 ,
"POINT (-101.8747088 33.5916315)", Start or End node Name 931 ,
"POINT (-101.8743714 33.5916364)", Start or End node Name 932 ,
"POINT (-101.8733899 33.5851224)", Start or End node Name 933 ,
"POINT (-101.8732717 33.5852271)", Start or End node Name 934 ,
"POINT (-101.8724353 33.5831318)", Start or End node Name 935 ,
"POINT (-101.8715614 33.5830352)", Start or End node Name 936 ,
"POINT (-101.8736298 33.5835944)", Start or End node Name 937 ,
"POINT (-101.8732771 33.5838825)", Start or End node Name 938 ,
"POINT (-101.8746956 33.5877425)", Start or End node Name 939 ,
"POINT (-101.8746956 33.5878778)", Start or End node Name 940 ,
"POINT (-101.8748486 33.5874768)", Start or End node Name 941 ,
"POINT (-101.8745456 33.5874899)", Start or End node Name 942 ,
"POINT (-101.8744289 33.5875017)", Start or End node Name 943 ,
"POINT (-101.8743546 33.5875203)", Start or End node Name 944 ,
"POINT (-101.8752429 33.5879130)", Start or End node Name 945 ,
"POINT (-101.8754916 33.5879080)", Start or End node Name 946 ,
"POINT (-101.8770214 33.5850726)", Start or End node Name 947 ,
"POINT (-101.8766896 33.5846837)", Start or End node Name 948 ,
"POINT (-101.8766896 33.5846837)", Start or End node Name 949 ,
"POINT (-101.8768025 33.5841226)", Start or End node Name 950 ,
"POINT (-101.8767833 33.5839980)", Start or End node Name 951 ,
"POINT (-101.8767844 33.5841125)", Start or End node Name 952 ,
"POINT (-101.8755679 33.5841965)", Start or End node Name 953 ,
"POINT (-101.8767410 33.5842031)", Start or End node Name 954 ,
"POINT (-101.8767084 33.5842458)", Start or End node Name 955 ,
"POINT (-101.8757771 33.5836523)", Start or End node Name 956 ,
"POINT (-101.8739051 33.5867434)", Start or End node Name 957 ,
"POINT (-101.8738977 33.5866795)", Start or End node Name 958 ,
"POINT (-101.8738664 33.5866729)", Start or End node Name 959 ,
"POINT (-101.8734936 33.5867304)", Start or End node Name 960 ,
"POINT (-101.8769165 33.5858781)", Start or End node Name 961 ,
"POINT (-101.8793013 33.5860383)", Start or End node Name 962 ,
"POINT (-101.8744478 33.5855758)", Start or End node Name 963 ,
"POINT (-101.8744296 33.5855761)", Start or End node Name 964 ,
"POINT (-101.8745314 33.5861025)", Start or End node Name 965 ,
"POINT (-101.8748434 33.5861006)", Start or End node Name 966 ,
"POINT (-101.8749289 33.5860823)", Start or End node Name 967 ,
"POINT (-101.8763695 33.5860939)", Start or End node Name 968 ,
"POINT (-101.8749248 33.5855752)", Start or End node Name 969 ,
"POINT (-101.8751518 33.5855682)", Start or End node Name 970 ,
"POINT (-101.8748353 33.5852998)", Start or End node Name 971 ,
"POINT (-101.8745371 33.5853014)", Start or End node Name 972 ,
"POINT (-101.8744462 33.5853054)", Start or End node Name 973 ,
"POINT (-101.8744296 33.5855761)", Start or End node Name 974 ,
"POINT (-101.8745374 33.5866840)", Start or End node Name 975 ,
"POINT (-101.8748456 33.5866859)", Start or End node Name 976 ,
"POINT (-101.8743526 33.5877464)", Start or End node Name 977 ,
"POINT (-101.8743714 33.5916364)", Start or End node Name 978 ,
"POINT (-101.8810496 33.5830593)", Start or End node Name 979 ,
"POINT (-101.8807584 33.5834954)", Start or End node Name 980 ,
"POINT (-101.8811987 33.5806182)", Start or End node Name 981 ,
"POINT (-101.8807745 33.5802472)", Start or End node Name 982 ,
"POINT (-101.8808088 33.5805316)", Start or End node Name 983 ,
"POINT (-101.8807947 33.5802528)", Start or End node Name 984 ,
"POINT (-101.8808094 33.5803604)", Start or End node Name 985 ,
"POINT (-101.8808982 33.5803373)", Start or End node Name 986 ,
"POINT (-101.8810454 33.5805157)", Start or End node Name 987 ,
"POINT (-101.8811994 33.5804921)", Start or End node Name 988 ,
"POINT (-101.8708252 33.5846109)", Start or End node Name 989 ,
"POINT (-101.8708196 33.5845926)", Start or End node Name 990 ,
"POINT (-101.8708173 33.5845116)", Start or End node Name 991 ,
"POINT (-101.8708168 33.5844621)", Start or End node Name 992 ,
"POINT (-101.8728360 33.5870319)", Start or End node Name 993 ,
"POINT (-101.8729639 33.5872585)", Start or End node Name 994 ,
"POINT (-101.8746846 33.5844713)", Start or End node Name 995 ,
"POINT (-101.8754896 33.5847901)", Start or End node Name 996 ,
"POINT (-101.8708730 33.5781600)", Start or End node Name 997 ,
"POINT (-101.8735187 33.5782158)", Start or End node Name 998 ,
"POINT (-101.8753449 33.5787743)", Start or End node Name 999 ,
"POINT (-101.8751751 33.5788496)", Start or End node Name 1000 ,
"POINT (-101.8748292 33.5791386)", Start or End node Name 1001 ,
"POINT (-101.8748299 33.5789416)", Start or End node Name 1002 ,
"POINT (-101.8748012 33.5789952)", Start or End node Name 1003 ,
"POINT (-101.8748012 33.5789952)", Start or End node Name 1004 ,
"POINT (-101.8748302 33.5790054)", Start or End node Name 1005 ,
"POINT (-101.8748292 33.5791386)", Start or End node Name 1006 ,
"POINT (-101.8751743 33.5790916)", Start or End node Name 1007 ,
"POINT (-101.8753517 33.5791729)", Start or End node Name 1008 ,
"POINT (-101.8752320 33.5792865)", Start or End node Name 1009 ,
"POINT (-101.8753524 33.5792865)", Start or End node Name 1010 ,
"POINT (-101.8806062 33.5786371)", Start or End node Name 1011 ,
"POINT (-101.8807231 33.5781615)", Start or End node Name 1012 ,
"POINT (-101.8755343 33.5788020)", Start or End node Name 1013 ,
"POINT (-101.8756492 33.5788019)", Start or End node Name 1014 ,
"POINT (-101.8762305 33.5786256)", Start or End node Name 1015 ,
"POINT (-101.8762828 33.5788844)", Start or End node Name 1016 ,
"POINT (-101.8762789 33.5788649)", Start or End node Name 1017 ,
"POINT (-101.8760756 33.5788949)", Start or End node Name 1018 ,
"POINT (-101.8756526 33.5792483)", Start or End node Name 1019 ,
"POINT (-101.8760750 33.5786517)", Start or End node Name 1020 ,
"POINT (-101.8756783 33.5783735)", Start or End node Name 1021 ,
"POINT (-101.8761953 33.5781408)", Start or End node Name 1022 ,
"POINT (-101.8753098 33.5781059)", Start or End node Name 1023 ,
"POINT (-101.8756490 33.5787694)", Start or End node Name 1024 ,
"POINT (-101.8780497 33.5786564)", Start or End node Name 1025 ,
"POINT (-101.8780593 33.5792384)", Start or End node Name 1026 ,
"POINT (-101.8787112 33.5786561)", Start or End node Name 1027 ,
"POINT (-101.8787117 33.5792445)", Start or End node Name 1028 ,
"POINT (-101.8806062 33.5786371)", Start or End node Name 1029 ,
"POINT (-101.8807274 33.5787771)", Start or End node Name 1030 ,
"POINT (-101.8807094 33.5788032)", Start or End node Name 1031 ,
"POINT (-101.8808016 33.5788200)", Start or End node Name 1032 ,
"POINT (-101.8760760 33.5792502)", Start or End node Name 1033 ,
"POINT (-101.8766565 33.5792497)", Start or End node Name 1034 ,
"POINT (-101.8738528 33.5797243)", Start or End node Name 1035 ,
"POINT (-101.8740804 33.5797243)", Start or End node Name 1036 ,
"POINT (-101.8740057 33.5797243)", Start or End node Name 1037 ,
"POINT (-101.8740066 33.5799000)", Start or End node Name 1038 ,
"POINT (-101.8752195 33.5786537)", Start or End node Name 1039 ,
"POINT (-101.8753129 33.5786540)", Start or End node Name 1040 ,
"POINT (-101.8820444 33.5844343)", Start or End node Name 1041 ,
"POINT (-101.8823005 33.5845406)", Start or End node Name 1042 ,
"POINT (-101.8821938 33.5845144)", Start or End node Name 1043 ,
"POINT (-101.8822457 33.5845933)", Start or End node Name 1044 ,
"POINT (-101.8741879 33.5862670)", Start or End node Name 1045 ,
"POINT (-101.8738345 33.5862672)", Start or End node Name 1046 ,
"POINT (-101.8733899 33.5851224)", Start or End node Name 1047 ,
"POINT (-101.8736500 33.5848972)", Start or End node Name 1048 ,
"POINT (-101.8763610 33.5808708)", Start or End node Name 1049 ,
"POINT (-101.8759365 33.5808720)", Start or End node Name 1050 ,
"POINT (-101.8782751 33.5860959)", Start or End node Name 1051 ,
"POINT (-101.8787210 33.5860729)", Start or End node Name 1052 ,
"POINT (-101.8736209 33.5846023)", Start or End node Name 1053 ,
"POINT (-101.8736184 33.5843483)", Start or End node Name 1054 ,
"POINT (-101.8735490 33.5843484)", Start or End node Name 1055 ,
"POINT (-101.8735436 33.5846016)", Start or End node Name 1056 ,
"POINT (-101.8738349 33.5861028)", Start or End node Name 1057 ,
"POINT (-101.8734946 33.5862067)", Start or End node Name 1058 ,
"POINT (-101.8737382 33.5861551)", Start or End node Name 1059 ,
"POINT (-101.8738345 33.5862672)", Start or End node Name 1060 ,
"POINT (-101.8738345 33.5862921)", Start or End node Name 1061 ,
"POINT (-101.8734935 33.5862934)", Start or End node Name 1062 ,
"POINT (-101.8736898 33.5861053)", Start or End node Name 1063 ,
"POINT (-101.8736939 33.5862926)", Start or End node Name 1064 ,
"POINT (-101.8720915 33.5795286)", Start or End node Name 1065 ,
"POINT (-101.8712398 33.5796128)", Start or End node Name 1066 ,
"POINT (-101.8745312 33.5791968)", Start or End node Name 1067 ,
"POINT (-101.8742854 33.5791257)", Start or End node Name 1068 ,
"POINT (-101.8742818 33.5787990)", Start or End node Name 1069 ,
"POINT (-101.8745283 33.5787636)", Start or End node Name 1070 ,
"POINT (-101.8718099 33.5788787)", Start or End node Name 1071 ,
"POINT (-101.8717904 33.5792863)", Start or End node Name 1072 ,
"POINT (-101.8718914 33.5792863)", Start or End node Name 1073 ,
"POINT (-101.8715911 33.5792864)", Start or End node Name 1074 ,
"POINT (-101.8715812 33.5792864)", Start or End node Name 1075 ,
"POINT (-101.8715643 33.5792865)", Start or End node Name 1076 ,
"POINT (-101.8717928 33.5792509)", Start or End node Name 1077 ,
"POINT (-101.8714109 33.5792008)", Start or End node Name 1078 ,
"POINT (-101.8715643 33.5792865)", Start or End node Name 1079 ,
"POINT (-101.8715640 33.5792521)", Start or End node Name 1080 ,
"POINT (-101.8716017 33.5792864)", Start or End node Name 1081 ,
"POINT (-101.8712485 33.5793479)", Start or End node Name 1082 ,
"POINT (-101.8718947 33.5792653)", Start or End node Name 1083 ,
"POINT (-101.8735624 33.5792723)", Start or End node Name 1084 ,
"POINT (-101.8734445 33.5792718)", Start or End node Name 1085 ,
"POINT (-101.8734411 33.5796963)", Start or End node Name 1086 ,
"POINT (-101.8735600 33.5796961)", Start or End node Name 1087 ,
"POINT (-101.8723664 33.5797181)", Start or End node Name 1088 ,
"POINT (-101.8734433 33.5794216)", Start or End node Name 1089 ,
"POINT (-101.8732302 33.5792708)", Start or End node Name 1090 ,
"POINT (-101.8742593 33.5800483)", Start or End node Name 1091 ,
"POINT (-101.8740053 33.5797710)", Start or End node Name 1092 ,
"POINT (-101.8743406 33.5797386)", Start or End node Name 1093 ,
"POINT (-101.8743403 33.5797018)", Start or End node Name 1094 ,
"POINT (-101.8743406 33.5796887)", Start or End node Name 1095 ,
"POINT (-101.8743403 33.5796723)", Start or End node Name 1096 ,
"POINT (-101.8746583 33.5797198)", Start or End node Name 1097 ,
"POINT (-101.8746544 33.5793974)", Start or End node Name 1098 ,
"POINT (-101.8745032 33.5797190)", Start or End node Name 1099 ,
"POINT (-101.8745019 33.5796426)", Start or End node Name 1100 ,
"POINT (-101.8745019 33.5796426)", Start or End node Name 1101 ,
"POINT (-101.8744348 33.5796434)", Start or End node Name 1102 ,
"POINT (-101.8746564 33.5795782)", Start or End node Name 1103 ,
"POINT (-101.8744348 33.5796434)", Start or End node Name 1104 ,
"POINT (-101.8745683 33.5795788)", Start or End node Name 1105 ,
"POINT (-101.8745019 33.5796426)", Start or End node Name 1106 ,
"POINT (-101.8745312 33.5791541)", Start or End node Name 1107 ,
"POINT (-101.8742855 33.5791544)", Start or End node Name 1108 ,
"POINT (-101.8745283 33.5787636)", Start or End node Name 1109 ,
"POINT (-101.8742816 33.5788477)", Start or End node Name 1110 ,
"POINT (-101.8735505 33.5801466)", Start or End node Name 1111 ,
"POINT (-101.8734680 33.5800183)", Start or End node Name 1112 ,
"POINT (-101.8736000 33.5800191)", Start or End node Name 1113 ,
"POINT (-101.8734976 33.5800643)", Start or End node Name 1114 ,
"POINT (-101.8728984 33.5816373)", Start or End node Name 1115 ,
"POINT (-101.8726472 33.5816343)", Start or End node Name 1116 ,
"POINT (-101.8726467 33.5816024)", Start or End node Name 1117 ,
"POINT (-101.8725385 33.5816912)", Start or End node Name 1118 ,
"POINT (-101.8725385 33.5816912)", Start or End node Name 1119 ,
"POINT (-101.8725115 33.5815755)", Start or End node Name 1120 ,
"POINT (-101.8728247 33.5819593)", Start or End node Name 1121 ,
"POINT (-101.8726602 33.5819603)", Start or End node Name 1122 ,
"POINT (-101.8746748 33.5806242)", Start or End node Name 1123 ,
"POINT (-101.8746748 33.5806544)", Start or End node Name 1124 ,
"POINT (-101.8746730 33.5805615)", Start or End node Name 1125 ,
"POINT (-101.8746747 33.5806130)", Start or End node Name 1126 ,
"POINT (-101.8753584 33.5805616)", Start or End node Name 1127 ,
"POINT (-101.8751725 33.5805617)", Start or End node Name 1128 ,
"POINT (-101.8787446 33.5798439)", Start or End node Name 1129 ,
"POINT (-101.8782593 33.5800691)", Start or End node Name 1130 ,
"POINT (-101.8763127 33.5819575)", Start or End node Name 1131 ,
"POINT (-101.8763132 33.5817108)", Start or End node Name 1132 ,
"POINT (-101.8763132 33.5816974)", Start or End node Name 1133 ,
"POINT (-101.8763127 33.5816866)", Start or End node Name 1134 ,
"POINT (-101.8764242 33.5818901)", Start or End node Name 1135 ,
"POINT (-101.8764260 33.5816470)", Start or End node Name 1136 ,
"POINT (-101.8757732 33.5823123)", Start or End node Name 1137 ,
"POINT (-101.8757741 33.5822631)", Start or End node Name 1138 ,
"POINT (-101.8758224 33.5822179)", Start or End node Name 1139 ,
"POINT (-101.8760490 33.5822184)", Start or End node Name 1140 ,
"POINT (-101.8757736 33.5821770)", Start or End node Name 1141 ,
"POINT (-101.8757723 33.5821540)", Start or End node Name 1142 ,
"POINT (-101.8757434 33.5822568)", Start or End node Name 1143 ,
"POINT (-101.8755584 33.5822571)", Start or End node Name 1144 ,
"POINT (-101.8756253 33.5823907)", Start or End node Name 1145 ,
"POINT (-101.8756239 33.5821538)", Start or End node Name 1146 ,
"POINT (-101.8767732 33.5798557)", Start or End node Name 1147 ,
"POINT (-101.8767732 33.5799452)", Start or End node Name 1148 ,
"POINT (-101.8767725 33.5800117)", Start or End node Name 1149 ,
"POINT (-101.8767732 33.5807485)", Start or End node Name 1150 ,
"POINT (-101.8767731 33.5804905)", Start or End node Name 1151 ,
"POINT (-101.8768971 33.5804885)", Start or End node Name 1152 ,
"POINT (-101.8769316 33.5807379)", Start or End node Name 1153 ,
"POINT (-101.8769319 33.5806604)", Start or End node Name 1154 ,
"POINT (-101.8793650 33.5800134)", Start or End node Name 1155 ,
"POINT (-101.8793644 33.5798438)", Start or End node Name 1156 ,
"POINT (-101.8791280 33.5800131)", Start or End node Name 1157 ,
"POINT (-101.8791254 33.5798438)", Start or End node Name 1158 ,
"POINT (-101.8799055 33.5811510)", Start or End node Name 1159 ,
"POINT (-101.8799414 33.5808624)", Start or End node Name 1160 ,
"POINT (-101.8798782 33.5808625)", Start or End node Name 1161 ,
"POINT (-101.8799414 33.5808624)", Start or End node Name 1162 ,
"POINT (-101.8811037 33.5803392)", Start or End node Name 1163 ,
"POINT (-101.8810141 33.5803942)", Start or End node Name 1164 ,
"POINT (-101.8809489 33.5802371)", Start or End node Name 1165 ,
"POINT (-101.8808761 33.5802602)", Start or End node Name 1166 ,
"POINT (-101.8811847 33.5816840)", Start or End node Name 1167 ,
"POINT (-101.8807295 33.5816908)", Start or End node Name 1168 ,
"POINT (-101.8811847 33.5816840)", Start or End node Name 1169 ,
"POINT (-101.8808665 33.5815251)", Start or End node Name 1170 ,
"POINT (-101.8807311 33.5816554)", Start or End node Name 1171 ,
"POINT (-101.8804733 33.5815248)", Start or End node Name 1172 ,
"POINT (-101.8803961 33.5815842)", Start or End node Name 1173 ,
"POINT (-101.8803987 33.5816496)", Start or End node Name 1174 ,
"POINT (-101.8803954 33.5815246)", Start or End node Name 1175 ,
"POINT (-101.8803955 33.5815688)", Start or End node Name 1176 ,
"POINT (-101.8807253 33.5825758)", Start or End node Name 1177 ,
"POINT (-101.8806500 33.5821644)", Start or End node Name 1178 ,
"POINT (-101.8789436 33.5818699)", Start or End node Name 1179 ,
"POINT (-101.8789493 33.5823475)", Start or End node Name 1180 ,
"POINT (-101.8797928 33.5825332)", Start or End node Name 1181 ,
"POINT (-101.8795147 33.5825790)", Start or End node Name 1182 ,
"POINT (-101.8793902 33.5825800)", Start or End node Name 1183 ,
"POINT (-101.8789185 33.5824590)", Start or End node Name 1184 ,
"POINT (-101.8791648 33.5825032)", Start or End node Name 1185 ,
"POINT (-101.8791452 33.5825460)", Start or End node Name 1186 ,
"POINT (-101.8789970 33.5823467)", Start or End node Name 1187 ,
"POINT (-101.8787810 33.5824109)", Start or End node Name 1188 ,
"POINT (-101.8780003 33.5816450)", Start or End node Name 1189 ,
"POINT (-101.8780000 33.5819533)", Start or End node Name 1190 ,
"POINT (-101.8779221 33.5816451)", Start or End node Name 1191 ,
"POINT (-101.8779202 33.5823710)", Start or End node Name 1192 ,
"POINT (-101.8779213 33.5819542)", Start or End node Name 1193 ,
"POINT (-101.8780174 33.5819531)", Start or End node Name 1194 ,
"POINT (-101.8779742 33.5819536)", Start or End node Name 1195 ,
"POINT (-101.8779757 33.5823812)", Start or End node Name 1196 ,
"POINT (-101.8779209 33.5820890)", Start or End node Name 1197 ,
"POINT (-101.8780189 33.5820897)", Start or End node Name 1198 ,
"POINT (-101.8777048 33.5816438)", Start or End node Name 1199 ,
"POINT (-101.8777087 33.5821270)", Start or End node Name 1200 ,
"POINT (-101.8763219 33.5792500)", Start or End node Name 1201 ,
"POINT (-101.8762966 33.5791636)", Start or End node Name 1202 ,
"POINT (-101.8763026 33.5791839)", Start or End node Name 1203 ,
"POINT (-101.8761180 33.5792502)", Start or End node Name 1204 ,
"POINT (-101.8764050 33.5796255)", Start or End node Name 1205 ,
"POINT (-101.8757162 33.5796236)", Start or End node Name 1206 ,
"POINT (-101.8762097 33.5796951)", Start or End node Name 1207 ,
"POINT (-101.8762088 33.5796250)", Start or End node Name 1208 ,
"POINT (-101.8792986 33.5792452)", Start or End node Name 1209 ,
"POINT (-101.8774282 33.5792512)", Start or End node Name 1210 ,
"POINT (-101.8774282 33.5792512)", Start or End node Name 1211 ,
"POINT (-101.8772227 33.5797141)", Start or End node Name 1212 ,
"POINT (-101.8777560 33.5792445)", Start or End node Name 1213 ,
"POINT (-101.8777753 33.5791651)", Start or End node Name 1214 ,
"POINT (-101.8779406 33.5792408)", Start or End node Name 1215 ,
"POINT (-101.8777718 33.5791794)", Start or End node Name 1216 ,
"POINT (-101.8792739 33.5792452)", Start or End node Name 1217 ,
"POINT (-101.8787482 33.5792446)", Start or End node Name 1218 ,
"POINT (-101.8790026 33.5792449)", Start or End node Name 1219 ,
"POINT (-101.8789936 33.5791920)", Start or End node Name 1220 ,
"POINT (-101.8806331 33.5792636)", Start or End node Name 1221 ,
"POINT (-101.8801005 33.5792500)", Start or End node Name 1222 ,
"POINT (-101.8804171 33.5792580)", Start or End node Name 1223 ,
"POINT (-101.8804414 33.5791605)", Start or End node Name 1224 ,
"POINT (-101.8805589 33.5796561)", Start or End node Name 1225 ,
"POINT (-101.8803570 33.5797240)", Start or End node Name 1226 ,
"POINT (-101.8805599 33.5796215)", Start or End node Name 1227 ,
"POINT (-101.8803218 33.5797086)", Start or End node Name 1228 ,
"POINT (-101.8812154 33.5799141)", Start or End node Name 1229 ,
"POINT (-101.8807237 33.5798814)", Start or End node Name 1230 ,
"POINT (-101.8799576 33.5785474)", Start or End node Name 1231 ,
"POINT (-101.8799105 33.5788147)", Start or End node Name 1232 ,
"POINT (-101.8773090 33.5785580)", Start or End node Name 1233 ,
"POINT (-101.8772413 33.5788201)", Start or End node Name 1234 ,
"POINT (-101.8760636 33.5783310)", Start or End node Name 1235 ,
"POINT (-101.8761380 33.5786411)", Start or End node Name 1236 ,
"POINT (-101.8760971 33.5784585)", Start or End node Name 1237 ,
"POINT (-101.8760750 33.5786517)", Start or End node Name 1238 ,
"POINT (-101.8761129 33.5782904)", Start or End node Name 1239 ,
"POINT (-101.8782801 33.5783256)", Start or End node Name 1240 ,
"POINT (-101.8784634 33.5783250)", Start or End node Name 1241 ,
"POINT (-101.8805461 33.5782258)", Start or End node Name 1242 ,
"POINT (-101.8754942 33.5829237)", Start or End node Name 1243 ,
"POINT (-101.8739450 33.5829275)", Start or End node Name 1244 ,
"POINT (-101.8751925 33.5829192)", Start or End node Name 1245 ,
"POINT (-101.8751926 33.5830118)", Start or End node Name 1246 ,
"POINT (-101.8741336 33.5829262)", Start or End node Name 1247 ,
"POINT (-101.8739306 33.5832409)", Start or End node Name 1248 ,
"POINT (-101.8737900 33.5831891)", Start or End node Name 1249 ,
"POINT (-101.8734364 33.5831913)", Start or End node Name 1250 ,
"POINT (-101.8737904 33.5829511)", Start or End node Name 1251 ,
"POINT (-101.8734491 33.5829553)", Start or End node Name 1252 ,
"POINT (-101.8737880 33.5827873)", Start or End node Name 1253 ,
"POINT (-101.8735066 33.5829546)", Start or End node Name 1254 ,
"POINT (-101.8755656 33.5830789)", Start or End node Name 1255 ,
"POINT (-101.8757820 33.5830769)", Start or End node Name 1256 ,
"POINT (-101.8757820 33.5830769)", Start or End node Name 1257 ,
"POINT (-101.8758475 33.5830374)", Start or End node Name 1258 ,
"POINT (-101.8757816 33.5832295)", Start or End node Name 1259 ,
"POINT (-101.8757820 33.5830769)", Start or End node Name 1260 ,
"POINT (-101.8755650 33.5829926)", Start or End node Name 1261 ,
"POINT (-101.8757981 33.5830769)", Start or End node Name 1262 ,
"POINT (-101.8756846 33.5830778)", Start or End node Name 1263 ,
"POINT (-101.8756843 33.5829913)", Start or End node Name 1264 ,
"POINT (-101.8758097 33.5830379)", Start or End node Name 1265 ,
"POINT (-101.8757984 33.5830377)", Start or End node Name 1266 ,
"POINT (-101.8753181 33.5830115)", Start or End node Name 1267 ,
"POINT (-101.8753168 33.5829211)", Start or End node Name 1268 ,
"POINT (-101.8754223 33.5830112)", Start or End node Name 1269 ,
"POINT (-101.8754214 33.5829226)", Start or End node Name 1270 ,
"POINT (-101.8768872 33.5824713)", Start or End node Name 1271 ,
"POINT (-101.8769069 33.5825702)", Start or End node Name 1272 ,
"POINT (-101.8774096 33.5824702)", Start or End node Name 1273 ,
"POINT (-101.8774107 33.5825363)", Start or End node Name 1274 ,
"POINT (-101.8770921 33.5823851)", Start or End node Name 1275 ,
"POINT (-101.8770916 33.5825109)", Start or End node Name 1276 ,
"POINT (-101.8770919 33.5825335)", Start or End node Name 1277 ,
"POINT (-101.8770925 33.5825481)", Start or End node Name 1278 ,
"POINT (-101.8770913 33.5825024)", Start or End node Name 1279 ,
"POINT (-101.8770920 33.5825399)", Start or End node Name 1280 ,
"POINT (-101.8777594 33.5826173)", Start or End node Name 1281 ,
"POINT (-101.8775766 33.5826200)", Start or End node Name 1282 ,
"POINT (-101.8780280 33.5824654)", Start or End node Name 1283 ,
"POINT (-101.8780293 33.5825382)", Start or End node Name 1284 ,
"POINT (-101.8781690 33.5824649)", Start or End node Name 1285 ,
"POINT (-101.8781709 33.5825345)", Start or End node Name 1286 ,
"POINT (-101.8772065 33.5839917)", Start or End node Name 1287 ,
"POINT (-101.8772088 33.5841022)", Start or End node Name 1288 ,
"POINT (-101.8777718 33.5843171)", Start or End node Name 1289 ,
"POINT (-101.8771911 33.5843177)", Start or End node Name 1290 ,
"POINT (-101.8766889 33.5846606)", Start or End node Name 1291 ,
"POINT (-101.8756032 33.5846632)", Start or End node Name 1292 ,
"POINT (-101.8757984 33.5849761)", Start or End node Name 1293 ,
"POINT (-101.8753957 33.5849727)", Start or End node Name 1294 ,
"POINT (-101.8758608 33.5849760)", Start or End node Name 1295 ,
"POINT (-101.8758236 33.5849762)", Start or End node Name 1296 ,
"POINT (-101.8757428 33.5852662)", Start or End node Name 1297 ,
"POINT (-101.8756563 33.5846614)", Start or End node Name 1298 ,
"POINT (-101.8757666 33.5848722)", Start or End node Name 1299 ,
