WKT,name,description
"LINESTRING (-101.8800821 33.5873059, -101.8800875 33.5873114)", Line 2335,
"LINESTRING (-101.8800875 33.5873114, -101.8801037 33.5873195)", Line 2336,
"LINESTRING (-101.8801037 33.5873195, -101.8801221 33.5873227)", Line 2337,
"LINESTRING (-101.8801221 33.5873227, -101.8801399 33.5873208)", Line 2338,
"LINESTRING (-101.8801399 33.5873208, -101.8801466 33.5873181)", Line 2339,
"LINESTRING (-101.8801466 33.5873181, -101.880156 33.5873143)", Line 2340,
"LINESTRING (-101.880156 33.5873143, -101.8801688 33.587304)", Line 2341,
"LINESTRING (-101.8801688 33.587304, -101.8801771 33.5872907)", Line 2342,
"LINESTRING (-101.8801771 33.5872907, -101.8801799 33.587276)", Line 2343,
"LINESTRING (-101.8801799 33.587276, -101.880177 33.5872613)", Line 2344,
"LINESTRING (-101.880177 33.5872613, -101.8801686 33.5872482)", Line 2345,
"LINESTRING (-101.8801686 33.5872482, -101.8801557 33.5872378)", Line 2346,
"LINESTRING (-101.8801557 33.5872378, -101.8801395 33.5872315)", Line 2347,
"LINESTRING (-101.8801395 33.5872315, -101.8801208 33.5872297)", Line 2348,
"LINESTRING (-101.8801208 33.5872297, -101.8801025 33.5872332)", Line 2349,
"LINESTRING (-101.8801025 33.5872332, -101.8800866 33.5872417)", Line 2350,
"LINESTRING (-101.8800866 33.5872417, -101.8800749 33.587254)", Line 2351,
"LINESTRING (-101.8800749 33.587254, -101.8800689 33.5872689)", Line 2352,
"LINESTRING (-101.8801466 33.5873181, -101.8801831 33.5873488)", Line 2353,
"LINESTRING (-101.8801831 33.5873488, -101.8802125 33.5873783)", Line 2354,
"LINESTRING (-101.8802125 33.5873783, -101.8802504 33.5874212)", Line 2355,
"LINESTRING (-101.8802504 33.5874212, -101.880285 33.5874824)", Line 2356,
"LINESTRING (-101.880285 33.5874824, -101.8803171 33.5875496)", Line 2357,
"LINESTRING (-101.8803171 33.5875496, -101.8803287 33.5875961)", Line 2358,
"LINESTRING (-101.8803287 33.5875961, -101.8803381 33.5876573)", Line 2359,
"LINESTRING (-101.8803381 33.5876573, -101.8803387 33.5877217)", Line 2360,
"LINESTRING (-101.8803387 33.5877217, -101.8803271 33.5877775)", Line 2361,
"LINESTRING (-101.8803271 33.5877775, -101.8802997 33.5878628)", Line 2362,
"LINESTRING (-101.8802997 33.5878628, -101.8802677 33.5879215)", Line 2363,
"LINESTRING (-101.8802677 33.5879215, -101.8802201 33.5879807)", Line 2364,
"LINESTRING (-101.8802201 33.5879807, -101.8801512 33.5880438)", Line 2365,
"LINESTRING (-101.8801512 33.5880438, -101.8800925 33.5880792)", Line 2366,
"LINESTRING (-101.8801207 33.5872298, -101.8801207 33.5872223)", Line 2367,
"LINESTRING (-101.8756256 33.588133, -101.8752429 33.587913)", Line 2368,
"LINESTRING (-101.8752429 33.587913, -101.8751526 33.5879137)", Line 2369,
"LINESTRING (-101.8751526 33.5879137, -101.8751518 33.5878077)", Line 2370,
"LINESTRING (-101.8750395 33.5877412, -101.8749533 33.5877429)", Line 2371,
"LINESTRING (-101.8749533 33.5877429, -101.8746956 33.5877425)", Line 2372,
"LINESTRING (-101.8746956 33.5877425, -101.8743763 33.587742)", Line 2373,
"LINESTRING (-101.8743763 33.587742, -101.8743636 33.5877443)", Line 2374,
"LINESTRING (-101.8743636 33.5877443, -101.8743526 33.5877464)", Line 2375,
"LINESTRING (-101.8786764 33.5873581, -101.8786598 33.5873584)", Line 2376,
"LINESTRING (-101.8786598 33.5873584, -101.8786444 33.5873638)", Line 2377,
"LINESTRING (-101.8786444 33.5873638, -101.8786367 33.5873721)", Line 2378,
"LINESTRING (-101.8786367 33.5873721, -101.8786327 33.5873841)", Line 2379,
"LINESTRING (-101.8786327 33.5873841, -101.8786355 33.5873989)", Line 2380,
"LINESTRING (-101.8786355 33.5873989, -101.8786483 33.5874108)", Line 2381,
"LINESTRING (-101.8786483 33.5874108, -101.8786633 33.5874141)", Line 2382,
"LINESTRING (-101.8766343 33.5823114, -101.8765172 33.5822158)", Line 2383,
"LINESTRING (-101.8765172 33.5822158, -101.8762896 33.58203)", Line 2384,
"LINESTRING (-101.8762896 33.58203, -101.876201 33.5819577)", Line 2385,
"LINESTRING (-101.8761518 33.5821542, -101.8760909 33.5821542)", Line 2386,
"LINESTRING (-101.8760909 33.5821542, -101.8760708 33.5821727)", Line 2387,
"LINESTRING (-101.8760708 33.5821727, -101.8760497 33.5821922)", Line 2388,
"LINESTRING (-101.8760497 33.5821922, -101.876049 33.5822184)", Line 2389,
"LINESTRING (-101.876049 33.5822184, -101.8760492 33.5822425)", Line 2390,
"LINESTRING (-101.8760492 33.5822425, -101.8760923 33.5822762)", Line 2391,
"LINESTRING (-101.8760923 33.5822762, -101.8761526 33.5822762)", Line 2392,
"LINESTRING (-101.8761526 33.5822762, -101.8761934 33.5822382)", Line 2393,
"LINESTRING (-101.8761934 33.5822382, -101.8761934 33.5822154)", Line 2394,
"LINESTRING (-101.8761934 33.5822154, -101.8761934 33.5821923)", Line 2395,
"LINESTRING (-101.8761934 33.5821923, -101.8761565 33.5821585)", Line 2396,
"LINESTRING (-101.8762896 33.58203, -101.8761565 33.5821585)", Line 2397,
"LINESTRING (-101.8760708 33.5821727, -101.8759217 33.5820413)", Line 2398,
"LINESTRING (-101.8759217 33.5820413, -101.8758352 33.5819716)", Line 2399,
"LINESTRING (-101.8758352 33.5819716, -101.875831 33.5819684)", Line 2400,
"LINESTRING (-101.875831 33.5819684, -101.8758188 33.5819586)", Line 2401,
"LINESTRING (-101.8760492 33.5822425, -101.8759506 33.5823121)", Line 2402,
"LINESTRING (-101.8765172 33.5822158, -101.8761934 33.5822154)", Line 2403,
"LINESTRING (-101.8713355 33.5842595, -101.8714947 33.584161)", Line 2404,
"LINESTRING (-101.881172 33.5815271, -101.881132 33.5814896)", Line 2405,
"LINESTRING (-101.881132 33.5814896, -101.8809748 33.5813724)", Line 2406,
"LINESTRING (-101.8809748 33.5813724, -101.8808439 33.5812794)", Line 2407,
"LINESTRING (-101.8808439 33.5812794, -101.8806185 33.5811192)", Line 2408,
"LINESTRING (-101.8733899 33.5851224, -101.8733899 33.5851538)", Line 2409,
"LINESTRING (-101.8733899 33.5851538, -101.873305 33.5852264)", Line 2410,
"LINESTRING (-101.873305 33.5852264, -101.8732717 33.5852271)", Line 2411,
"LINESTRING (-101.8724353 33.5831318, -101.8715634 33.5831293)", Line 2412,
"LINESTRING (-101.8715634 33.5831293, -101.8715614 33.5830352)", Line 2413,
"LINESTRING (-101.8736298 33.5835944, -101.8735626 33.583597)", Line 2414,
"LINESTRING (-101.8735626 33.583597, -101.8734862 33.5835724)", Line 2415,
"LINESTRING (-101.8734862 33.5835724, -101.8733988 33.5835436)", Line 2416,
"LINESTRING (-101.8733988 33.5835436, -101.8733597 33.583536)", Line 2417,
"LINESTRING (-101.8733597 33.583536, -101.8732776 33.5835361)", Line 2418,
"LINESTRING (-101.8732776 33.5835361, -101.8732781 33.5838259)", Line 2419,
"LINESTRING (-101.8732781 33.5838259, -101.8732771 33.5838825)", Line 2420,
"LINESTRING (-101.8746956 33.5877425, -101.8746956 33.5878778)", Line 2421,
"LINESTRING (-101.8748486 33.5874768, -101.8748086 33.5874803)", Line 2422,
"LINESTRING (-101.8748086 33.5874803, -101.874587 33.5874865)", Line 2423,
"LINESTRING (-101.874587 33.5874865, -101.8745456 33.5874899)", Line 2424,
"LINESTRING (-101.8744289 33.5875017, -101.8744136 33.5875053)", Line 2425,
"LINESTRING (-101.8744136 33.5875053, -101.8743546 33.5875203)", Line 2426,
"LINESTRING (-101.8752429 33.587913, -101.8754916 33.587908)", Line 2427,
"LINESTRING (-101.8770214 33.5850726, -101.8768449 33.5848743)", Line 2428,
"LINESTRING (-101.8768449 33.5848743, -101.8767968 33.5848177)", Line 2429,
"LINESTRING (-101.8767968 33.5848177, -101.8767418 33.5847482)", Line 2430,
"LINESTRING (-101.8767418 33.5847482, -101.8767034 33.5847015)", Line 2431,
"LINESTRING (-101.8767034 33.5847015, -101.8766896 33.5846837)", Line 2432,
"LINESTRING (-101.8766896 33.5846837, -101.8766889 33.5846606)", Line 2433,
"LINESTRING (-101.8766889 33.5846606, -101.8766887 33.5846302)", Line 2434,
"LINESTRING (-101.8766887 33.5846302, -101.876688 33.5844746)", Line 2435,
"LINESTRING (-101.876688 33.5844746, -101.8766872 33.5843219)", Line 2436,
"LINESTRING (-101.8766872 33.5843219, -101.8766879 33.5842726)", Line 2437,
"LINESTRING (-101.8766879 33.5842726, -101.8767084 33.5842458)", Line 2438,
"LINESTRING (-101.8767084 33.5842458, -101.876741 33.5842031)", Line 2439,
"LINESTRING (-101.876741 33.5842031, -101.8768025 33.5841226)", Line 2440,
"LINESTRING (-101.8767833 33.583998, -101.8767844 33.5841125)", Line 2441,
"LINESTRING (-101.8755679 33.5841965, -101.8757779 33.5842032)", Line 2442,
"LINESTRING (-101.8757779 33.5842032, -101.8761901 33.5842032)", Line 2443,
"LINESTRING (-101.8761901 33.5842032, -101.876741 33.5842031)", Line 2444,
"LINESTRING (-101.8767084 33.5842458, -101.876191 33.584245)", Line 2445,
"LINESTRING (-101.876191 33.584245, -101.8757784 33.5842444)", Line 2446,
"LINESTRING (-101.8757784 33.5842444, -101.8757779 33.5842032)", Line 2447,
"LINESTRING (-101.8757779 33.5842032, -101.875777 33.5840603)", Line 2448,
"LINESTRING (-101.875777 33.5840603, -101.875777 33.5839508)", Line 2449,
"LINESTRING (-101.875777 33.5839508, -101.8757771 33.5836523)", Line 2450,
"LINESTRING (-101.8739051 33.5867434, -101.8739061 33.5866812)", Line 2451,
"LINESTRING (-101.8739061 33.5866812, -101.8738977 33.5866795)", Line 2452,
"LINESTRING (-101.8738664 33.5866729, -101.8738391 33.5866671)", Line 2453,
"LINESTRING (-101.8738391 33.5866671, -101.8737841 33.586679)", Line 2454,
"LINESTRING (-101.8737841 33.586679, -101.8737166 33.5866849)", Line 2455,
"LINESTRING (-101.8737166 33.5866849, -101.8736433 33.5866998)", Line 2456,
"LINESTRING (-101.8736433 33.5866998, -101.8735861 33.5867184)", Line 2457,
"LINESTRING (-101.8735861 33.5867184, -101.8735361 33.5867274)", Line 2458,
"LINESTRING (-101.8735361 33.5867274, -101.8734936 33.5867304)", Line 2459,
"LINESTRING (-101.8769165 33.5858781, -101.8769339 33.5858694)", Line 2460,
"LINESTRING (-101.8769339 33.5858694, -101.8769469 33.5858697)", Line 2461,
"LINESTRING (-101.8769469 33.5858697, -101.8769673 33.5858702)", Line 2462,
"LINESTRING (-101.8769673 33.5858702, -101.87755 33.5858677)", Line 2463,
"LINESTRING (-101.87755 33.5858677, -101.8776104 33.5858671)", Line 2464,
"LINESTRING (-101.8776104 33.5858671, -101.877844 33.5858694)", Line 2465,
"LINESTRING (-101.877844 33.5858694, -101.8779782 33.5858819)", Line 2466,
"LINESTRING (-101.8779782 33.5858819, -101.8780524 33.5858957)", Line 2467,
"LINESTRING (-101.8780524 33.5858957, -101.8780784 33.5859045)", Line 2468,
"LINESTRING (-101.8780784 33.5859045, -101.878164 33.5859333)", Line 2469,
"LINESTRING (-101.878164 33.5859333, -101.878267 33.5859708)", Line 2470,
"LINESTRING (-101.878267 33.5859708, -101.8783442 33.5859851)", Line 2471,
"LINESTRING (-101.8783442 33.5859851, -101.8784171 33.5859956)", Line 2472,
"LINESTRING (-101.8784171 33.5859956, -101.8784914 33.5859994)", Line 2473,
"LINESTRING (-101.8784914 33.5859994, -101.8786464 33.5859989)", Line 2474,
"LINESTRING (-101.8786464 33.5859989, -101.8786477 33.5860002)", Line 2475,
"LINESTRING (-101.8786477 33.5860002, -101.8786609 33.5860175)", Line 2476,
"LINESTRING (-101.8786609 33.5860175, -101.8786719 33.5860292)", Line 2477,
"LINESTRING (-101.8786719 33.5860292, -101.8786857 33.5860402)", Line 2478,
"LINESTRING (-101.8786857 33.5860402, -101.8787025 33.5860496)", Line 2479,
"LINESTRING (-101.8787025 33.5860496, -101.8787205 33.5860517)", Line 2480,
"LINESTRING (-101.8787205 33.5860517, -101.8787384 33.5860494)", Line 2481,
"LINESTRING (-101.8787384 33.5860494, -101.87878 33.5860403)", Line 2482,
"LINESTRING (-101.87878 33.5860403, -101.8789644 33.5860394)", Line 2483,
"LINESTRING (-101.8789644 33.5860394, -101.879128 33.5860392)", Line 2484,
"LINESTRING (-101.879128 33.5860392, -101.8791732 33.586039)", Line 2485,
"LINESTRING (-101.8791732 33.586039, -101.879249 33.5860386)", Line 2486,
"LINESTRING (-101.879249 33.5860386, -101.8793013 33.5860383)", Line 2487,
"LINESTRING (-101.8744478 33.5855758, -101.8744296 33.5855761)", Line 2488,
"LINESTRING (-101.8745314 33.5861025, -101.8748434 33.5861006)", Line 2489,
"LINESTRING (-101.8748223 33.5852998, -101.8745492 33.5853016)", Line 2490,
"LINESTRING (-101.874434 33.5853059, -101.8744296 33.5855761)", Line 2491,
"LINESTRING (-101.8745374 33.586684, -101.8748456 33.5866859)", Line 2492,
"LINESTRING (-101.8743526 33.5877464, -101.8742812 33.5878567)", Line 2493,
"LINESTRING (-101.8742812 33.5878567, -101.8742517 33.5879573)", Line 2494,
"LINESTRING (-101.8742517 33.5879573, -101.8742705 33.5885918)", Line 2495,
"LINESTRING (-101.8742705 33.5885918, -101.8742719 33.5886431)", Line 2496,
"LINESTRING (-101.8742719 33.5886431, -101.8742742 33.5886978)", Line 2497,
"LINESTRING (-101.8742742 33.5886978, -101.8742755 33.5887723)", Line 2498,
"LINESTRING (-101.8742755 33.5887723, -101.8742866 33.5893024)", Line 2499,
"LINESTRING (-101.8742866 33.5893024, -101.8742839 33.5895258)", Line 2500,
"LINESTRING (-101.8742839 33.5895258, -101.8743322 33.5895526)", Line 2501,
"LINESTRING (-101.8743322 33.5895526, -101.8743429 33.5897224)", Line 2502,
"LINESTRING (-101.8743429 33.5897224, -101.874332 33.5897363)", Line 2503,
"LINESTRING (-101.874332 33.5897363, -101.8743054 33.5897738)", Line 2504,
"LINESTRING (-101.8743054 33.5897738, -101.8742973 33.5897984)", Line 2505,
"LINESTRING (-101.8742973 33.5897984, -101.874297 33.5898279)", Line 2506,
"LINESTRING (-101.874297 33.5898279, -101.8742966 33.5899838)", Line 2507,
"LINESTRING (-101.8742966 33.5899838, -101.8743147 33.5900385)", Line 2508,
"LINESTRING (-101.8743147 33.5900385, -101.8743229 33.5900889)", Line 2509,
"LINESTRING (-101.8743229 33.5900889, -101.8743276 33.5901308)", Line 2510,
"LINESTRING (-101.8743276 33.5901308, -101.8743644 33.5901916)", Line 2511,
"LINESTRING (-101.8743644 33.5901916, -101.8743651 33.5903669)", Line 2512,
"LINESTRING (-101.8743651 33.5903669, -101.8743678 33.5910743)", Line 2513,
"LINESTRING (-101.8743678 33.5910743, -101.8743714 33.5916364)", Line 2514,
"LINESTRING (-101.8810496 33.5830593, -101.8810065 33.5830721)", Line 2515,
"LINESTRING (-101.8810065 33.5830721, -101.8809767 33.5831018)", Line 2516,
"LINESTRING (-101.8809767 33.5831018, -101.8807584 33.5834954)", Line 2517,
"LINESTRING (-101.8811987 33.5806182, -101.8809418 33.580619)", Line 2518,
"LINESTRING (-101.8809418 33.580619, -101.8809843 33.5805858)", Line 2519,
"LINESTRING (-101.8809843 33.5805858, -101.8810188 33.5805615)", Line 2520,
"LINESTRING (-101.8810188 33.5805615, -101.8810321 33.580543)", Line 2521,
"LINESTRING (-101.8810321 33.580543, -101.8810454 33.5805157)", Line 2522,
"LINESTRING (-101.8810454 33.5805157, -101.8810485 33.5804834)", Line 2523,
"LINESTRING (-101.8810485 33.5804834, -101.8810477 33.580458)", Line 2524,
"LINESTRING (-101.8810477 33.580458, -101.8810368 33.5804235)", Line 2525,
"LINESTRING (-101.8810368 33.5804235, -101.8810141 33.5803942)", Line 2526,
"LINESTRING (-101.8810141 33.5803942, -101.8809836 33.5803786)", Line 2527,
"LINESTRING (-101.8809836 33.5803786, -101.880924 33.5803513)", Line 2528,
"LINESTRING (-101.880924 33.5803513, -101.8808982 33.5803373)", Line 2529,
"LINESTRING (-101.8808982 33.5803373, -101.8808844 33.5803195)", Line 2530,
"LINESTRING (-101.8808844 33.5803195, -101.8808803 33.5803011)", Line 2531,
"LINESTRING (-101.8808803 33.5803011, -101.8808761 33.5802803)", Line 2532,
"LINESTRING (-101.8808761 33.5802803, -101.8808761 33.5802602)", Line 2533,
"LINESTRING (-101.8808761 33.5802602, -101.8808499 33.5802602)", Line 2534,
"LINESTRING (-101.8808499 33.5802602, -101.8808154 33.5802579)", Line 2535,
"LINESTRING (-101.8808154 33.5802579, -101.8807947 33.5802528)", Line 2536,
"LINESTRING (-101.8807947 33.5802528, -101.8807745 33.5802472)", Line 2537,
"LINESTRING (-101.8808088 33.5805316, -101.8808097 33.5803752)", Line 2538,
"LINESTRING (-101.8808097 33.5803752, -101.8808094 33.5803604)", Line 2539,
"LINESTRING (-101.8808094 33.5803604, -101.8808088 33.5803369)", Line 2540,
"LINESTRING (-101.8808088 33.5803369, -101.8808044 33.5802963)", Line 2541,
"LINESTRING (-101.8808044 33.5802963, -101.8808015 33.5802746)", Line 2542,
"LINESTRING (-101.8808015 33.5802746, -101.8807947 33.5802528)", Line 2543,
"LINESTRING (-101.8808094 33.5803604, -101.8808318 33.5803479)", Line 2544,
"LINESTRING (-101.8808318 33.5803479, -101.8808624 33.5803412)", Line 2545,
"LINESTRING (-101.8808624 33.5803412, -101.8808982 33.5803373)", Line 2546,
"LINESTRING (-101.8810454 33.5805157, -101.8811994 33.5804921)", Line 2547,
"LINESTRING (-101.8708252 33.5846109, -101.8708196 33.5845926)", Line 2548,
"LINESTRING (-101.8708173 33.5845116, -101.8708168 33.5844621)", Line 2549,
"LINESTRING (-101.872836 33.5870319, -101.8729624 33.5870847)", Line 2550,
"LINESTRING (-101.8729624 33.5870847, -101.8729639 33.5872585)", Line 2551,
"LINESTRING (-101.8746846 33.5844713, -101.8748543 33.5845375)", Line 2552,
"LINESTRING (-101.8748543 33.5845375, -101.8753363 33.584725)", Line 2553,
"LINESTRING (-101.8753363 33.584725, -101.8753625 33.5847361)", Line 2554,
"LINESTRING (-101.8753625 33.5847361, -101.8754206 33.5847608)", Line 2555,
"LINESTRING (-101.8754206 33.5847608, -101.8754896 33.5847901)", Line 2556,
"LINESTRING (-101.8820444 33.5844343, -101.8821056 33.5844637)", Line 2557,
"LINESTRING (-101.8821056 33.5844637, -101.8821593 33.5844911)", Line 2558,
"LINESTRING (-101.8821593 33.5844911, -101.8821938 33.5845144)", Line 2559,
"LINESTRING (-101.8821938 33.5845144, -101.8822157 33.5845219)", Line 2560,
"LINESTRING (-101.8822157 33.5845219, -101.882237 33.5845284)", Line 2561,
"LINESTRING (-101.882237 33.5845284, -101.8822713 33.5845359)", Line 2562,
"LINESTRING (-101.8822713 33.5845359, -101.8823005 33.5845406)", Line 2563,
"LINESTRING (-101.8821938 33.5845144, -101.8822457 33.5845933)", Line 2564,
"LINESTRING (-101.8741879 33.586267, -101.8738345 33.5862672)", Line 2565,
"LINESTRING (-101.8733899 33.5851224, -101.8734416 33.5850654)", Line 2566,
"LINESTRING (-101.8734416 33.5850654, -101.8734859 33.5850246)", Line 2567,
"LINESTRING (-101.8734859 33.5850246, -101.8735383 33.5849819)", Line 2568,
"LINESTRING (-101.8735383 33.5849819, -101.8735884 33.5849431)", Line 2569,
"LINESTRING (-101.8735884 33.5849431, -101.87365 33.5848972)", Line 2570,
"LINESTRING (-101.876361 33.5808708, -101.8759365 33.580872)", Line 2571,
"LINESTRING (-101.8782751 33.5860959, -101.8783979 33.5860767)", Line 2572,
"LINESTRING (-101.8783979 33.5860767, -101.8784474 33.5860707)", Line 2573,
"LINESTRING (-101.8784474 33.5860707, -101.8785004 33.5860677)", Line 2574,
"LINESTRING (-101.8785004 33.5860677, -101.8785399 33.5860699)", Line 2575,
"LINESTRING (-101.8785399 33.5860699, -101.8785786 33.5860744)", Line 2576,
"LINESTRING (-101.8785786 33.5860744, -101.8786037 33.5860804)", Line 2577,
"LINESTRING (-101.8786037 33.5860804, -101.8786271 33.5860842)", Line 2578,
"LINESTRING (-101.8786271 33.5860842, -101.8786469 33.5860834)", Line 2579,
"LINESTRING (-101.8786469 33.5860834, -101.8786738 33.5860804)", Line 2580,
"LINESTRING (-101.8786738 33.5860804, -101.878721 33.5860729)", Line 2581,
"LINESTRING (-101.8736209 33.5846023, -101.8736184 33.5843483)", Line 2582,
"LINESTRING (-101.873549 33.5843484, -101.8735104 33.5843722)", Line 2583,
"LINESTRING (-101.8735104 33.5843722, -101.8734825 33.584394)", Line 2584,
"LINESTRING (-101.8734825 33.584394, -101.8734609 33.5844225)", Line 2585,
"LINESTRING (-101.8734609 33.5844225, -101.8734483 33.5844487)", Line 2586,
"LINESTRING (-101.8734483 33.5844487, -101.8734456 33.5844817)", Line 2587,
"LINESTRING (-101.8734456 33.5844817, -101.873451 33.5845102)", Line 2588,
"LINESTRING (-101.873451 33.5845102, -101.8734654 33.5845364)", Line 2589,
"LINESTRING (-101.8734654 33.5845364, -101.873487 33.5845596)", Line 2590,
"LINESTRING (-101.873487 33.5845596, -101.8735167 33.5845844)", Line 2591,
"LINESTRING (-101.8735167 33.5845844, -101.8735436 33.5846016)", Line 2592,
"LINESTRING (-101.8738349 33.5861028, -101.8737382 33.5861551)", Line 2593,
"LINESTRING (-101.8737382 33.5861551, -101.8736911 33.5861808)", Line 2594,
"LINESTRING (-101.8736911 33.5861808, -101.8736494 33.5862036)", Line 2595,
"LINESTRING (-101.8736494 33.5862036, -101.8734946 33.5862067)", Line 2596,
"LINESTRING (-101.8737382 33.5861551, -101.8738345 33.5862672)", Line 2597,
"LINESTRING (-101.8738345 33.5862921, -101.8736939 33.5862926)", Line 2598,
"LINESTRING (-101.8736939 33.5862926, -101.8734935 33.5862934)", Line 2599,
"LINESTRING (-101.8736898 33.5861053, -101.8736911 33.5861808)", Line 2600,
"LINESTRING (-101.8736911 33.5861808, -101.8736939 33.5862926)", Line 2601,
"LINESTRING (-101.8746748 33.5806242, -101.8746748 33.5806544)", Line 2602,
"LINESTRING (-101.874673 33.5805615, -101.8746747 33.580613)", Line 2603,
"LINESTRING (-101.8753584 33.5805616, -101.8751725 33.5805617)", Line 2604,
"LINESTRING (-101.8787446 33.5798439, -101.8787437 33.5800136)", Line 2605,
"LINESTRING (-101.8787437 33.5800136, -101.878742 33.5800736)", Line 2606,
"LINESTRING (-101.878742 33.5800736, -101.8782593 33.5800691)", Line 2607,
"LINESTRING (-101.8763127 33.5819575, -101.8763132 33.5817108)", Line 2608,
"LINESTRING (-101.8763132 33.5816974, -101.8763127 33.5816866)", Line 2609,
"LINESTRING (-101.8764242 33.5818901, -101.876426 33.581647)", Line 2610,
"LINESTRING (-101.8757732 33.5823123, -101.8757741 33.5822631)", Line 2611,
"LINESTRING (-101.8757741 33.5822631, -101.875749 33.582263)", Line 2612,
"LINESTRING (-101.875749 33.582263, -101.8757434 33.5822568)", Line 2613,
"LINESTRING (-101.8757434 33.5822568, -101.8757254 33.5822372)", Line 2614,
"LINESTRING (-101.8757254 33.5822372, -101.8757263 33.5821999)", Line 2615,
"LINESTRING (-101.8757263 33.5821999, -101.8757547 33.582177)", Line 2616,
"LINESTRING (-101.8757547 33.582177, -101.8757736 33.582177)", Line 2617,
"LINESTRING (-101.8757736 33.582177, -101.8757917 33.582177)", Line 2618,
"LINESTRING (-101.8757917 33.582177, -101.8758201 33.5822014)", Line 2619,
"LINESTRING (-101.8758201 33.5822014, -101.8758224 33.5822179)", Line 2620,
"LINESTRING (-101.8758224 33.5822179, -101.8758237 33.58223)", Line 2621,
"LINESTRING (-101.8758237 33.58223, -101.8757962 33.5822621)", Line 2622,
"LINESTRING (-101.8757962 33.5822621, -101.8757741 33.5822631)", Line 2623,
"LINESTRING (-101.8758224 33.5822179, -101.875923 33.5822184)", Line 2624,
"LINESTRING (-101.875923 33.5822184, -101.876049 33.5822184)", Line 2625,
"LINESTRING (-101.8757736 33.582177, -101.8757723 33.582154)", Line 2626,
"LINESTRING (-101.8757434 33.5822568, -101.8756243 33.582257)", Line 2627,
"LINESTRING (-101.8756243 33.582257, -101.8755584 33.5822571)", Line 2628,
"LINESTRING (-101.8756253 33.5823907, -101.8756243 33.5823124)", Line 2629,
"LINESTRING (-101.8756243 33.5823124, -101.8756243 33.582257)", Line 2630,
"LINESTRING (-101.8756243 33.582257, -101.8756239 33.5821538)", Line 2631,
"LINESTRING (-101.8767732 33.5798557, -101.8767732 33.5799452)", Line 2632,
"LINESTRING (-101.8767725 33.5800117, -101.8767729 33.5800946)", Line 2633,
"LINESTRING (-101.8767729 33.5800946, -101.8767733 33.5801951)", Line 2634,
"LINESTRING (-101.8767733 33.5801951, -101.8767731 33.5804905)", Line 2635,
"LINESTRING (-101.8767731 33.5804905, -101.876773 33.5805687)", Line 2636,
"LINESTRING (-101.876773 33.5805687, -101.8767732 33.5807485)", Line 2637,
"LINESTRING (-101.8767731 33.5804905, -101.8768971 33.5804885)", Line 2638,
"LINESTRING (-101.8769316 33.5807379, -101.8769319 33.5806604)", Line 2639,
"LINESTRING (-101.879365 33.5800134, -101.8793644 33.5798438)", Line 2640,
"LINESTRING (-101.879128 33.5800131, -101.8791254 33.5798438)", Line 2641,
"LINESTRING (-101.8799055 33.581151, -101.8799046 33.5811027)", Line 2642,
"LINESTRING (-101.8799046 33.5811027, -101.8799235 33.5810824)", Line 2643,
"LINESTRING (-101.8799235 33.5810824, -101.8799389 33.5810553)", Line 2644,
"LINESTRING (-101.8799389 33.5810553, -101.8799414 33.5808624)", Line 2645,
"LINESTRING (-101.8798782 33.5808625, -101.8799414 33.5808624)", Line 2646,
"LINESTRING (-101.8811037 33.5803392, -101.8810141 33.5803942)", Line 2647,
"LINESTRING (-101.8809489 33.5802371, -101.8808761 33.5802602)", Line 2648,
"LINESTRING (-101.8811847 33.581684, -101.880906 33.5816882)", Line 2649,
"LINESTRING (-101.880906 33.5816882, -101.8807295 33.5816908)", Line 2650,
"LINESTRING (-101.8811847 33.581684, -101.8810494 33.581614)", Line 2651,
"LINESTRING (-101.8810494 33.581614, -101.8808665 33.5815251)", Line 2652,
"LINESTRING (-101.8807311 33.5816554, -101.8804733 33.5815248)", Line 2653,
"LINESTRING (-101.8803961 33.5815842, -101.8803987 33.5816496)", Line 2654,
"LINESTRING (-101.8803954 33.5815246, -101.8803955 33.5815688)", Line 2655,
"LINESTRING (-101.8807253 33.5825758, -101.8807221 33.5825144)", Line 2656,
"LINESTRING (-101.8807221 33.5825144, -101.8806494 33.5824602)", Line 2657,
"LINESTRING (-101.8806494 33.5824602, -101.88065 33.5821644)", Line 2658,
"LINESTRING (-101.8789436 33.5818699, -101.8789493 33.5823475)", Line 2659,
"LINESTRING (-101.8797928 33.5825332, -101.8795308 33.5825354)", Line 2660,
"LINESTRING (-101.8795308 33.5825354, -101.8795155 33.5825434)", Line 2661,
"LINESTRING (-101.8795155 33.5825434, -101.8795147 33.582579)", Line 2662,
"LINESTRING (-101.8793902 33.58258, -101.8793917 33.5825396)", Line 2663,
"LINESTRING (-101.8793917 33.5825396, -101.87937 33.5825295)", Line 2664,
"LINESTRING (-101.87937 33.5825295, -101.879289 33.5825264)", Line 2665,
"LINESTRING (-101.879289 33.5825264, -101.8791648 33.5825032)", Line 2666,
"LINESTRING (-101.8791648 33.5825032, -101.8789401 33.582419)", Line 2667,
"LINESTRING (-101.8789401 33.582419, -101.8789185 33.582459)", Line 2668,
"LINESTRING (-101.8791648 33.5825032, -101.8791452 33.582546)", Line 2669,
"LINESTRING (-101.878997 33.5823467, -101.8789493 33.5823475)", Line 2670,
